iteration,probability
2791,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025015495635460104
2799,0.0000006183545996923764
2804,0.00000000000000000000000000000000000000000000000000000000000000000000000000000024120349821555373
2806,0.51958818549252
2828,0.000000005652842984745703
2832,0.00000007804594409774796
2837,0.00000000000000038573627225394946
2882,0.000000000000000000000000000000000000000000000000000000000000000008998462875138576
2886,0.006580115419624117
2896,0.0000000460550292636649
2900,0.0016606784115954934
2930,0.048849891105545815
2951,0.00046904057494775254
2957,0.00000000000003751011453191676
2961,0.978648891334522
2967,0.03944242266074818
2970,0.16665324035670032
2975,0.042027927954462294
2980,0.6980385055932846
2993,0.02272406416181593
3005,0.48393617473465783
3017,0.15024145411610426
3022,0.00000000001560777977655596
3029,0.00000000028849134033794875
3032,0.5901789547906575
3036,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004453464454334629
3037,0.000000015523691877713273
3074,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000507300024614133
3088,0.04072132331026946
3099,0.000157224937737638
3111,0.000000000000000000000000000000000000000000000000000000040190900750936963
3117,0.010604174856018615
3129,0.0006933840759109133
3151,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031942029277976685
3156,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004048354353918801
3163,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000015484192031315798
3177,0.3732734601839673
3188,0.9993276264801265
3206,0.9993058161074994
3229,0.0006624646255746692
3233,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003988449788387953
3265,0.000000022148848354825946
3268,0.000011019084279443661
3271,0.8834600062792206
3275,0.0000000000000000000000000000000000000000000000608827468688845
3283,0.0000000000000000000000899193018532778
3285,0.00000000000020498560933145105
3301,0.012955587141047886
3316,0.00000000000000002181768385463111
3326,0.0000005272090217665709
3329,0.9991366100095611
3330,0.000000006220075625974539
3353,0.00005366975782950525
3366,0.000000000000000000000017538240529490725
3368,0.000000000013361643397814002
3396,0.00000000011184033490386591
3417,0.008813204273026709
3428,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001411287152037913
3429,0.01750452100027029
3433,0.00000040619495808537616
3468,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043234172222235174
3490,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037676662984966727
3492,0.0000004048308017447543
3493,0.0000000000000000000000000000000000000000000000000000008475116683554609
3512,0
3519,0.0000000000000000000000000000000000000000000000020820365271866383
3533,0.000000000000000025031909853258536
3547,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007469959464226017
3552,0.00000000000000000000000000077192246949012175
3556,0.13796170607195235
3562,0.000000000000000000000000000000000000009188430046011639
3570,0
3574,0.0000000000000000000000000000000000000016912806447835495
3584,0.19052071537978568
3593,0.9986211972485975
3599,0.000000000023179258340710666
3633,0.00000000000000000000000000002479016853080345
3635,0.05324536813407756
3646,0.001879291426608624
3648,0.000000000000000013326098387917834
3656,0.000000000000000000000000000000000000003929975611207408
3663,0.0000000000000000000000000000000000000002021866397248831
3665,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004469670761651625
3671,0.000000000000000000000000000000000000018801770490975777
3674,0
3685,0.00000000000000000000000003847850777430389
3689,0.000000000000857425293061287
3702,0.0000000000000000000000000000001534141347906188
3704,0.00000004538251371092487
3706,0.000000000000000000000000006874564317950377
3711,0.0000000011218456141764154
3712,0.00000000000000000000000001554198487539694
3719,0.0000000010242843596462238
3721,0.000000000000000000000000000000000000000000000000008365340339134803
3727,0.0000004275146716667413
3730,0.00000000000229044556263467
3735,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003948055438839966
3737,0.000000000000000000000000000000000000000000000000000018190413808320524
3739,0.00000000000022167861387467745
3750,0.002854492541724161
3753,0
3760,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010352824304643118
3761,0
3765,0.000000000000000000000000000000000000000000000000000005221515145672342
3777,0.00000000001804182802800685
3778,0.0000000000000000000000000000000000032240089906729675
3780,0.000000000000000000000000000000000000000023395725440254184
3783,0
3785,0.0000000000000000000000000000000000000000000000000000000000000000000003432988682343693
3787,0
3794,0.0000000000000000000000000000011309068398249592
3802,0.00000000026271272511532713
3804,0
3816,0
3823,0.0000000000000006158839612505946
3825,0.000000000000000000000000000000000032956512960594853
3826,0.000000012253646153186916
3828,0
3834,0.0000000000000000000000010564485464451606
3836,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000347990292564606
3850,0
3854,0.00000000000000000000000000000000000000000000000015856495333365853
3856,0.00000000000000000000000000000000000000000000010758221910798636
3858,0.0000000000000000000000000000000000000000005914818156576773
3870,0
3876,0.000000000000000000004001052371031294
3878,0.00008483715772669251
3884,0.7700726120094988
3885,0.00009166575166212825
3890,0.000000000000318901357131259
3903,0.000000000000000000000000000000015292492725527375
3906,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000920708368221803
3916,0.0000000010127970288150855
3925,0.000000000000000000029726272037841714
3926,0.0000000000000000000000000000000003350694345838224
3928,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002709799858832425
3933,0.000000000000000038965441257628805
3939,0.00000000000000000000000000417716755998948
3940,0.0000000000000000000000000000000000000000000000000000000000000000000036178651279827595
3943,0.0000000000000000000000000000000000000000000000000000000000000011873138926162478
3950,0.0000000000000000000000000000000000000000000000000000000010013012593084807
3956,0.0000000000000000000000000000007886424958065389
3964,0
3976,0.0000000000000000000000000000000000000000000000000000000000000000744598740455976
3979,0.000000000014489742546419316
4000,0
4002,0.3624763970056188
4004,0.00000000024209680112920466
4007,0.4639964952455444
4012,0.0000000000004768460547005671
4015,0.02314628221275713
4025,0.000000000000000000000000000000000000000000000000010504623055868923
4027,0
4032,0.00000000000000000000000000000000000000000000000000000000000000000008383560750095684
4038,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000012477558172857429
4046,0
4049,0
4055,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016605487006645243
4056,0.000000000000000000000010107654107446923
4058,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000027471182834800894
4060,0.00000000000000000000000000000000000000000000000000000006150074608631767
4062,0.000000000000000000000000000010220826878136776
4064,0.00000000000000000000000000000000000000000000000000000013777161371874751
4065,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003878483851693974
4069,0
4075,0
4092,0
4094,0.00041841026281529755
4097,0
4099,0.0000000000000000000000000000062013515057218944
4102,0.08476877767376681
4117,0.00000000000000010688697113894715
4119,0
4124,0.0000000000000000028824486064820158
4132,0.000000000000000000000000000000000000009784869626435734
4135,0.0007655205134001145
4138,0
4141,0.00000000000000000000000000000000000000000000000000000000000017617111799599505
4153,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005289290327192263
4160,0.000000000000000000000000000000009700393998819478
4183,0
4184,0.00000019689551915194288
4196,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031516052235423764
4197,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007132499868786882
4201,0
4209,0.0000000000000000000000000000000000000000001215118672463199
4217,0
4224,0.0000009866589467286715
4231,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126104758793957
4232,0.000000000000000000000029316557784678646
4238,0.0000000000000000000000000000000000000000000000000000000000000005013600116486136
4250,0
4261,0.0000000000000000000000000000000000000000000000000000000000000000000000419125045994382
4263,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006814207860876293
4270,0.00016292092844637118
4271,0.0000010533467700627372
4274,0.000000000000000000000000018872426091186884
4275,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015743167477292353
4276,0.007989961423043103
4284,0.00000000000000000005453771915075122
4289,0.00000000008103324492167721
4300,0
4308,0
4330,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000636154452457391
4335,0.00000165187278008755
4336,0
4348,0
4357,0.0000000024922626895214723
4359,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043693912005821607
4363,0.000000000000000000000011760906223597833
4367,0.000000000050972181964870595
4374,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022568324890279153
4379,0.00000000000000000000000000000000000000006963146224638459
4384,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011311521215241198
4391,0
4400,0.000000000000005348818426511542
4411,0.0000022929570483748565
4415,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022134508503176933
4417,0
4427,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002484020735082428
4433,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006017305621497909
4443,0.000000000000000000000000000000000000000000000000000000000000000000000000000027673711026787714
4455,0
4506,0.00000000000000000000007864247012709112
4526,0
4537,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008082757614192889
4548,0
4558,0
4567,0.00000000000000000000000000000000000000000000000000000000000000005305176134002793
4573,0.0005592184370485473
4575,0.00000003115530511877075
4580,0
4592,0.0000000000000000000000000000000000000000000000000000000005667960078505052
4601,0
4611,0.00000000000000000000000019241876303484139
4618,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021505301497148545
4620,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001878613644050497
4622,0.0000000000000000000000000000000000000000000000005312216572774582
4630,0
4636,0
4652,0.0000000000000000000000000000000000000000000000026077609127666873
4668,0
4671,0.00013488891928098743
4674,0.000000000000000000000000006267172177606267
4677,0.00003395907845850982
4683,0
4688,0
4696,0.005880909233288843
4704,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019521292866394413
4755,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026233709994839102
4763,0
4780,0
4803,0.000000000000000000000000000000000000000003699874416892398
4819,0
4822,0
4832,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013565822187155402
4833,0.00000000000000001726876651820618
4851,0
4856,0.000002486690525588428
4857,0
4872,0
4894,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004415251675089831
4902,0
4920,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010082247772033809
4933,0.0000000000009345245540246967
4937,0
4945,0
4959,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002546363267197205
4976,0
4984,0
4993,0.00000000000000000000000000000000000020225501412201923
5011,0
5030,0.056217080731739304
5040,0
5042,0.000000000000000000000989866785293585
5056,0
5057,0.0000000000000000054154694765132894
5073,0.00000000000000000000000000000000000000000000000000000000018385644824114876
5082,0
5102,0.00000000000000000000000000014650861271039164
5146,0
5182,0
5186,0
5195,0
5209,0.00000000000000000000000000000000000000000000000004137973176848908
5228,0.000000000000000000000000000000000000000000001509828066742433
5237,0
5239,0
5245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021628645879307645
5246,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029396614354281675
5253,0
5264,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006783999463865239
5267,0
5269,0
5271,0
5276,0
5291,0
5300,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016710445143677817
5302,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007092190423260347
5309,0
5311,0
5315,0
5316,0
5324,0
5332,0
5335,0
5348,0
5355,0
5357,0
5365,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000008014707443434446
5389,0
5399,0
5414,0
5419,0
5427,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011143166857328717
5428,0
5431,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003680141529550384
5434,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005083168831800705
5437,0
5442,0
5445,0
5463,0
5475,0
5480,0
5491,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016068173734940514
5492,0.000000000000000024743630011076645
5496,0
5519,0
5521,0
5534,0
5546,0.0000000000000001954011655215215
5549,0
5550,0
5555,0.000000005100262253137359
5557,0
5559,0
5574,0
5576,0
5577,0.000000000000000000000000000000005452724817579182
5579,0
5580,0
5581,0
5594,0
5600,0
5604,0
5617,0
5618,0
5625,0
5626,0
5640,0
5642,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005300621178119736
5648,0
5650,0
5662,0
5665,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001678438212460226
5666,0
5674,0
5676,0
5677,0
5679,0
5683,0
5684,0
5694,0
5713,0
5715,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012187395067127003
5719,0
5721,0
5728,0
5729,0
5734,0
5736,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005803857265892418
5737,0
5744,0
5747,0
5761,0
5764,0
5765,0
5767,0.0000000000000000000000018525370744430226
5772,0
5777,0
5780,0.000003508279332353401
5781,0
5787,0
5790,0.00000000011920729567952977
5808,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030679413331037298
5815,0
5816,0
5817,0
5829,0
5863,0.00006275918575517695
5869,0
5874,0
5877,0
5879,0
5880,0
5893,0
5926,0
5933,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039917164260278513
5934,0
5941,0
5944,0
5946,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004570017863184362
5955,0
5956,0
5960,0.0000000000000000000000000000000000000000000000000000000000000000003925018963941047
5964,0
5976,0
5978,0
5989,0
5999,0
6025,0
6027,0
6057,0
6058,0
6067,0.00000000000000000000004956030280082636
6068,0
6074,0
6085,0
6144,0
6146,0
6160,0
6176,0
6179,0
6185,0
6190,0.0000000000000000000000000000000010752183498510518
6197,0
6198,0
6239,0
6246,0
6253,0
6264,0
6269,0
6270,0
6303,0
6310,0
6334,0
6342,0
6356,0
6367,0
6381,0
6384,0
6394,0
6398,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046109545194175994
6406,0
6414,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018818065680794282
6419,0
6422,0
6431,0
6434,0
6441,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011228888841942378
6447,0
6451,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261300454117113
6477,0.000001272574995624903
6525,0
6526,0.7780445427566024
6529,0
6572,0
6573,0
6576,0
6577,0
6615,0
6627,0
6632,0
6637,0
6648,0
6661,0
6662,0
6673,0
6694,0
6699,0
6701,0
6705,0
6729,0
6736,0
6738,0
6739,0
6746,0
6757,0
6760,0
6763,0
6769,0
6779,0
6786,0
6787,0
6803,0
6809,0
