iteration,best_cost,incumbent_cost
174,124536598,124536598
175,124250688,124250688
176,124250688,124250688
177,124250688,124250688
178,124250688,124250688
179,124250688,124250688
180,124235504,124235504
181,124221338,124221338
182,124122891,124122891
183,124122891,124122891
184,124122891,124122891
185,123971409,123971409
186,123943290,123943290
187,123817142,123817142
188,123765495,123765495
189,123259601,123259601
190,123189243,123189243
191,123186827,123186827
192,123030844,123030844
193,122533937,122533937
194,122521991,122521991
195,122521990,122521990
196,122395934,122395934
197,122323403,122323403
198,122257713,122257713
199,121745524,121745524
200,121735119,121735119
201,121735119,121735119
202,121664755,121664755
203,121626030,121626030
204,121623829,121623829
205,121623829,121623829
206,121623829,121623829
207,121162576,121162576
208,121104058,121104058
209,121038714,121038714
210,120981740,120981740
211,120873922,120873922
212,120873922,120873922
213,120487492,120487492
214,120404798,120404798
215,120361077,120361077
216,120349050,120349050
217,120337515,120337515
218,120066563,120066563
219,119755637,119755637
220,119285403,119285403
221,119285403,119285403
222,119285403,119285403
223,119285403,119285403
224,119204949,119204949
225,119069677,119069677
226,119048273,119048273
227,118542895,118542895
228,118084259,118084259
229,117961720,117961720
230,117846378,117846378
231,117788335,117788335
232,117761025,117761025
233,117389689,117389689
234,117367273,117367273
235,117174323,117174323
236,117174323,117174323
237,117174323,117174323
238,117174323,117174323
239,117174323,117174323
240,117133190,117133190
241,117091526,117091526
242,116718037,116718037
243,116608685,116608685
244,116608685,116608685
245,116589713,116589713
246,116589713,116589713
247,116589713,116589713
248,116305516,116305516
249,116258870,116258870
250,116257008,116257008
251,116240039,116240039
252,115853894,115853894
253,115461573,115461573
254,115428010,115428010
255,115426033,115426033
256,115426033,115426033
257,115426033,115426033
258,115367056,115367056
259,115261576,115261576
260,114880193,114880193
261,114867632,114867632
262,114867632,114867632
263,114792677,114792677
264,114719841,114719841
265,114704638,114704638
266,114646283,114646283
267,114646283,114646283
268,114612197,114612197
269,114561578,114561578
270,114561578,114561578
271,114561578,114561578
272,114561578,114561578
273,114561578,114561578
274,114502855,114502855
275,114343814,114343814
276,114343814,114343814
277,114343362,114343362
278,114310809,114310809
279,113820017,113820017
280,113820017,113820017
281,113818254,113818254
282,113808615,113808615
283,113383699,113383699
284,113379323,113379323
285,113364493,113364493
286,113035468,113035468
287,112994545,112994545
288,112994545,112994545
289,112963456,112963456
290,112806922,112806922
291,112778610,112778610
292,112778610,112778610
293,112668012,112668012
294,112668012,112668012
295,112659314,112659314
296,112659314,112659314
297,112642209,112642209
298,112642209,112642209
299,112642208,112642208
300,112640136,112640136
301,112178658,112178658
302,112167396,112167396
303,112167335,112167335
304,112167335,112167335
305,112150509,112150509
306,111794544,111794544
307,111794544,111794544
308,111752925,111752925
309,111752925,111752925
310,111752925,111752925
311,111714816,111714816
312,111399191,111399191
313,111358337,111358337
314,111358337,111358337
315,111254388,111254388
316,111254388,111254388
317,111254388,111254388
318,111254388,111254388
319,111254388,111254388
320,111254388,111254388
321,111254388,111311674
322,111110294,111110294
323,111110294,111110294
324,111110294,111110294
325,110706309,110706309
326,110706309,110706309
327,110706309,110706309
328,110349041,110349041
329,110349041,110349041
330,110332648,110332648
331,110293829,110293829
332,110293829,110293829
333,110293829,110293829
334,110088894,110088894
335,110088894,110088894
336,110088894,110088894
337,110088894,110103294
338,109695120,109695120
339,109695120,109728229
340,109695120,109715734
341,109693102,109693102
342,109308670,109308670
343,109308670,109308670
344,109308670,109308670
345,109308670,109370781
346,108973468,108973468
347,108899725,108899725
348,108409029,108409029
349,108092982,108092982
350,108092982,108092982
351,108080549,108080549
352,108080549,108080549
353,105941176,105941176
354,105930342,105930342
355,105600008,105600008
356,105600008,105600008
357,105206568,105206568
358,105206568,105206568
359,105206568,105206568
360,105206568,105206568
361,105206568,105206568
362,105134752,105134752
363,105134752,105134752
364,105134752,105134752
365,105134752,105134752
366,105126598,105126598
367,105104395,105104395
368,105104395,105104395
369,105079979,105079979
370,105079979,105079979
371,104750591,104750591
372,104506408,104506408
373,104054737,104054737
374,104054737,104054737
375,104054737,104054737
376,103995167,103995167
377,103995167,103995167
378,103995167,103995167
379,103995167,103995167
380,103995167,103995167
381,103995167,103995167
382,103995167,103995167
383,103515865,103515865
384,103515865,103515865
385,103515865,103515865
386,103512265,103512265
387,103512265,103512265
388,103512265,103512265
389,103512265,103512265
390,103512265,103512265
391,103512265,103512265
392,103512265,103512265
393,103512265,103512265
394,103512265,103512265
395,103512265,103512265
396,103512265,103512265
397,103512265,103512265
398,103512265,103512265
399,103512265,103512265
400,103512265,103512265
401,103496869,103496869
402,103496869,103496869
403,103496869,103496869
404,103491343,103491343
405,103491343,103491343
406,103407234,103407234
407,103400393,103400393
408,103400393,103400393
409,102935715,102935715
410,102935715,102935715
411,102935715,102935715
412,102935715,102935715
413,102935715,102935715
414,102935715,102935715
415,102934188,102934188
416,102919819,102919819
417,102919819,102919819
418,102919819,102919819
419,102919819,102919819
420,102899112,102899112
421,102899112,102899112
422,102898107,102898107
423,102898107,102898107
424,102478564,102478564
425,102052336,102052336
426,102052336,102052336
427,102042599,102042599
428,101465136,101465136
429,101034968,101034968
430,100609971,100609971
431,100609017,100609017
432,100609017,100609017
433,100609017,100609017
434,100607780,100607780
435,100607780,100641861
436,100607780,100620911
437,100607780,100620911
438,100313265,100313265
439,100313265,100313265
440,100313265,100313265
441,100313265,100313265
442,100047450,100047450
443,100018528,100018528
444,100018528,100018528
445,96881927,96881927
446,96881927,96881927
447,96697287,96697287
448,96697287,96697287
449,96349591,96349591
450,96348942,96348942
451,96312548,96312548
452,96312548,96312548
453,96312548,96312548
454,96312548,96312548
455,96311351,96311351
456,96311351,96311351
457,96311351,96311351
458,96311351,96311351
459,96163996,96163996
460,96163996,96163996
461,95837914,95837914
462,95544039,95544039
463,95260339,95260339
464,95260339,95331264
465,95260339,95331264
466,95260339,95331264
467,95260339,95331264
468,95237017,95237017
469,95237017,95237017
470,95237017,95237017
471,95237017,95237017
472,95237017,95237017
473,95237017,95237017
474,95237017,95237017
475,95045311,95045311
476,95019321,95019321
477,95019321,95019321
478,95019321,95019321
479,95019321,95019321
480,94988665,94988665
481,94988665,94988665
482,94988665,94988665
483,94988665,94988665
484,94443312,94443312
485,94443312,94443312
486,94013077,94013077
487,94013077,94013077
488,94013077,94013077
489,93957976,93957976
490,93957976,93957976
491,93604480,93604480
492,93583033,93583033
493,93583033,93583033
494,93583033,93583033
495,93583033,93583033
496,93583033,93583033
497,93583033,93583033
498,93583033,93658374
499,93583033,93637211
500,93154520,93154520
501,93154520,93154520
502,93154520,93154520
503,93154520,93154520
504,93154520,93154520
505,93154520,93154520
506,93154520,93154520
507,93136322,93136322
508,93136322,93136322
509,93136322,93136322
510,93108638,93108638
511,93108638,93108638
512,93108638,93108638
513,93108638,93108638
514,93108638,93109592
515,92968850,92968850
516,92968850,92968850
517,92968850,93019364
518,92968850,93019364
519,92968850,93019364
520,92968850,92989746
521,92931815,92931815
522,92931815,93143903
523,92931815,93143903
524,92931815,93130182
525,92931815,92953868
526,92931815,92953868
527,92602364,92602364
528,92602364,92602364
529,92600518,92600518
530,92600518,92600518
531,92587389,92587389
532,92551840,92551840
533,92551840,92551840
534,92063596,92063596
535,92063596,92063596
536,92063596,92063596
537,92063596,92063596
538,92063596,92063596
539,92055386,92055386
540,92055386,92068713
541,92055386,92504588
542,92055386,92504588
543,92055386,92504588
544,92055386,92225939
545,92055386,92225939
546,91910427,91910427
547,91910427,91910427
548,91651760,91651760
549,91566094,91566094
550,91461336,91461336
551,91461336,91461336
552,91461336,91461336
553,91461336,91461336
554,91126389,91126389
555,91114021,91114021
556,91114021,91284424
557,91114021,91284424
558,91114021,91284424
559,90813279,90813279
560,90782027,90782027
561,90782027,91193099
562,90782027,91193099
563,90782027,91193099
564,90782027,90823813
565,90769316,90769316
566,90769316,90769316
567,90769316,90769316
568,90769316,90769316
569,90769316,90769316
570,90754175,90754175
571,90754175,90754175
572,90620244,90620244
573,90462619,90462619
574,90462619,90462619
575,90462619,90462619
576,90380825,90380825
577,90373127,90373127
578,90373127,90373127
579,90373127,90373127
580,90373127,90373127
581,90373127,90373127
582,90010536,90010536
583,90010536,90010536
584,90010536,90062125
585,90010536,90062125
586,90010536,90062125
587,90010536,90062125
588,90010536,90155134
589,90010536,90155134
590,90010536,90054143
591,90010536,90021307
592,89992378,89992378
593,89992378,90017833
594,89992378,90137291
595,89992378,90137291
596,89992378,90110485
597,89754794,89754794
598,89467562,89467562
599,89465609,89465609
600,89244033,89244033
601,89244033,89244033
602,89221959,89221959
603,89163245,89163245
604,89035134,89035134
605,89035134,89113262
606,89035134,89272944
607,89035134,89255826
608,89035134,89255826
609,89035134,89128619
610,89035134,89280257
611,89035134,89278860
612,88831866,88831866
613,88831866,88831866
614,88831866,88831866
615,88831866,88831866
616,88831866,88831866
617,88827568,88827568
618,88827568,88827568
619,88827568,88827568
620,88827568,88827568
621,88708941,88708941
622,88708941,88708941
623,88708941,88708941
624,88708941,88740140
625,88707642,88707642
626,88707642,88707642
627,88707642,88707642
628,88581587,88581587
629,88581587,88581587
630,88501339,88501339
631,88500101,88500101
632,88500101,88500101
633,88500101,88507601
634,88500101,88507601
635,88174224,88174224
636,88132678,88132678
637,88132678,88132678
638,88132678,88135579
639,88132678,88135579
640,87680942,87680942
641,87274501,87274501
642,87142718,87142718
643,87142718,87142718
644,87142718,87142718
645,86880954,86880954
646,86598200,86598200
647,86598200,86670775
648,86598200,86918078
649,86598200,86819527
650,86422815,86422815
651,86417665,86417665
652,86417665,86417665
653,85953588,85953588
654,85941911,85941911
655,85907984,85907984
656,85433747,85433747
657,85433747,85433747
658,85025690,85025690
659,85025690,85113834
660,85025690,85113834
661,85025690,85113834
662,84648062,84648062
663,84613641,84613641
664,84613641,84613641
665,84587586,84587586
666,84578421,84578421
667,84569138,84569138
668,84513808,84513808
669,84067012,84067012
670,84067012,84067012
671,84067012,84067012
672,84067012,84067012
673,84067012,84094356
674,84067012,84094356
675,84067012,84093465
676,84067012,84093465
677,84059138,84059138
678,83570093,83570093
679,83570093,83570093
680,83570093,83637726
681,83570093,83637726
682,83570093,83637726
683,83570093,83637726
684,83570093,83637726
685,83570093,83637726
686,83570093,83637726
687,83570093,83636772
688,83382184,83382184
689,83382184,83382184
690,83382184,83699126
691,83382184,83698428
692,83382184,83659132
693,83382184,83656201
694,83382184,83438088
695,83382184,83438088
696,82979606,82979606
697,82979606,82979606
698,82964412,82964412
699,82964412,82964412
700,82892314,82892314
701,82892314,82892314
702,82892314,82892314
703,82527962,82527962
704,82382909,82382909
705,82382909,82670230
706,82382909,82670230
707,82382909,82639108
708,82382909,82639108
709,82382909,82587441
710,82382909,82587441
711,82382909,82587441
712,82382909,82604949
713,82063009,82063009
714,82063009,82063009
715,82063009,82063009
716,82063009,82063009
717,82063009,82063009
718,82002884,82002884
719,81863070,81863070
720,81633902,81633902
721,81633902,81640529
722,81246216,81246216
723,81246216,81246218
724,81242506,81242506
725,81242506,81242506
726,80862536,80862536
727,80834342,80834342
728,80834342,80834342
729,80834342,80912726
730,80390645,80390645
731,80390645,80856706
732,80307221,80307221
733,79956152,79956152
734,79898327,79898327
735,79898327,79898327
736,79892019,79892019
737,79892019,79892019
738,79818481,79818481
739,79818481,79818481
740,79483648,79483648
741,79483648,79483648
742,79483648,79483648
743,79483648,79483648
744,79471215,79471215
745,79459946,79459946
746,79411934,79411934
747,79331200,79331200
748,79331200,79331200
749,79239374,79239374
750,79239374,79319108
751,79239374,79311544
752,79239374,79354954
753,79239374,79354954
754,78871664,78871664
755,78871664,78871664
756,78871664,78871664
757,78474575,78474575
758,78141263,78141263
759,78141263,78307039
760,78141263,78292460
761,78141263,78292460
762,78141263,78292460
763,78141263,78292460
764,78066661,78066661
765,78064673,78064673
766,77968861,77968861
767,77968861,78040225
768,77968861,78067772
769,77968861,78067772
770,77559169,77559169
771,77238936,77238936
772,77238936,77238936
773,77238936,77238936
774,77195176,77195176
775,77152343,77152343
776,77152343,77152343
777,76596318,76596318
778,76596318,76596318
779,76596318,76596318
780,76587225,76587225
781,76587225,76587225
782,76558503,76558503
783,76558503,76558503
784,76558503,76558503
785,76558503,76639050
786,76558503,76618711
787,76530643,76530643
788,76222757,76222757
789,76222757,76223648
790,76222757,76302658
791,76222757,76302658
792,76222757,76277597
793,76222757,76276933
794,76222757,76246223
795,76222757,76246223
796,76222757,76243961
797,76222757,76232886
798,75773075,75773075
799,75773075,75773075
800,75773075,75773075
801,75773075,75773075
802,75715482,75715482
803,75715482,75715482
804,75414026,75414026
805,75414026,75414026
806,75414026,75503646
807,75414026,75503646
808,75414026,75921349
809,75414026,75894276
810,75414026,75864304
811,75414026,75864304
812,75414026,75864304
813,75414026,75864304
814,75414026,75872024
815,75414026,75872024
816,75414026,75872024
817,75414026,75872024
818,75414026,75812683
819,75414026,75812683
820,75414026,75812683
821,75414026,75812683
822,75414026,75476391
823,75414026,75476391
824,75414026,75495319
825,75414026,75517788
826,75414026,75517788
827,75414026,75530180
828,75414026,75530180
829,75414026,75530180
830,75064917,75064917
831,75064917,75064917
832,75059373,75059373
833,75059373,75185180
834,75059373,75185180
835,74884321,74884321
836,74884321,74898566
837,74877755,74877755
838,74797700,74797700
839,74797700,74797700
840,74797700,74829110
841,74797700,74934855
842,74797700,74934855
843,74475152,74475152
844,74475152,74475152
845,73988857,73988857
846,73988857,73988857
847,73966382,73966382
848,73951925,73951925
849,73951189,73951189
850,73775161,73775161
851,73775161,73775161
852,73747824,73747824
853,73747824,73747824
854,73747824,73816111
855,73747824,73816111
856,73747824,73962680
857,73747824,73958471
858,73747824,73919518
859,73747824,73919518
860,73747824,73919518
861,73747824,73919518
862,73747824,73919518
863,73747824,73925062
864,73747824,73925062
865,73747824,73925062
866,73747824,73884827
867,73747824,73766582
868,73747824,73766582
869,73747824,73766582
870,73457865,73457865
871,73446508,73446508
872,73446508,73446508
873,73446508,73484238
874,73443230,73443230
875,73441399,73441399
876,73441399,73441399
877,73441399,73441399
878,73441399,73620368
879,73441399,73582221
880,73441399,73479251
881,73441399,73467729
882,73441399,73467729
883,73441399,73450221
884,73441399,73450221
885,72999196,72999196
886,72999196,72999196
887,72999196,72999196
888,72999196,73131441
889,72999196,73131441
890,72999196,73131441
891,72999196,73131441
892,72999196,73131441
893,72999196,73114746
894,72999196,73114746
895,72999196,73113903
896,72759404,72759404
897,72759404,72759404
898,72209235,72209235
899,72209235,72271022
900,71744434,71744434
901,71744434,71744434
902,71744434,71744434
903,71732089,71732089
904,71732089,71759026
905,71732089,71851606
906,71732089,71851606
907,71732089,71985862
908,71732089,71985862
909,71732089,71804699
910,71732089,71797427
911,71658113,71658113
912,71658113,71658113
913,71658113,71658113
914,71294722,71294722
915,71006737,71006737
916,70890776,70890776
917,70890776,70893773
918,70890776,70921984
919,70890776,70921984
920,70586586,70586586
921,70586586,70586586
922,70531353,70531353
923,70081436,70081436
924,70081436,70102599
925,70081436,70102599
926,69807666,69807666
927,69807666,69807666
928,69796047,69796047
929,69796047,69796047
930,69796047,69796047
931,69796047,70968526
932,69796047,70968526
933,69796047,70955331
934,69796047,71045280
935,69796047,71045280
936,69796047,71045280
937,69796047,70839325
938,69796047,70552687
939,69796047,70552687
940,69796047,70552687
941,69796047,70749154
942,69796047,70741099
943,69796047,70327888
944,69796047,70298722
945,69796047,69994719
946,69796047,69994719
947,69796047,69935769
948,69796047,69935769
949,69796047,69813037
950,69538863,69538863
951,69538863,69538863
952,69538863,69597585
953,69538863,69597585
954,69331788,69331788
955,69317604,69317604
956,69317604,69317604
957,69317604,69404422
958,69317604,69496015
959,69317604,69496015
960,69317604,69496015
961,69317604,69496015
962,69099535,69099535
963,69099535,69099535
964,69071122,69071122
965,68567600,68567600
966,68567600,68567600
967,68567600,68567600
968,68567600,68567600
969,68567600,68567600
970,68396042,68396042
971,68396042,68396042
972,67681500,67681500
973,67670002,67670002
974,67620577,67620577
975,67620577,67620577
976,67620577,67620577
977,67620577,67620577
978,67620577,68808143
979,67620577,68500257
980,67620577,68500257
981,67620577,68496957
982,67620577,68233941
983,67620577,68231236
984,67620577,68183990
985,67620577,68094041
986,67620577,67983097
987,67620577,67930734
988,67620577,67738519
989,67620577,67796972
990,67620577,67785076
991,67620577,67789950
992,67620577,67789950
993,67620577,67789950
994,67620577,67789950
995,67620577,67789950
996,67550487,67550487
997,67487213,67487213
998,67487213,67487213
999,67411988,67411988
1000,67411988,67411988
1001,67411988,67411988
1002,67411988,67411988
1003,67388172,67388172
1004,67108936,67108936
1005,67108936,67108936
1006,66698959,66698959
1007,66698959,66698959
1008,66698959,66698959
1009,66698959,67055051
1010,66698959,67093734
1011,66698959,67085092
1012,66698959,67392978
1013,66698959,67392978
1014,66698959,67157543
1015,66698959,67157543
1016,66698959,67059542
1017,66698959,67059542
1018,66698959,66991736
1019,66560822,66560822
1020,66560822,66560822
1021,66431553,66431553
1022,66407775,66407775
1023,66023877,66023877
1024,65678297,65678297
1025,65678297,65678297
1026,65370411,65370411
1027,65370411,65370411
1028,64980393,64980393
1029,64980393,64980393
1030,64980393,64980393
1031,64958486,64958486
1032,64929709,64929709
1033,64929709,64929709
1034,64593013,64593013
1035,64593013,64593013
1036,64593013,64593013
1037,64593013,64593013
1038,64512004,64512004
1039,64512004,64512004
1040,64512004,64563815
1041,64512004,64563815
1042,64118148,64118148
1043,64118148,64187436
1044,63794176,63794176
1045,63794063,63794063
1046,63794063,63796544
1047,63794063,63796544
1048,63794063,63796544
1049,63792676,63792676
1050,63792676,63792676
1051,63792676,63792676
1052,63769418,63769418
1053,63491061,63491061
1054,63491061,63547926
1055,63491061,63547926
1056,63092562,63092562
1057,63092562,63092562
1058,62946149,62946149
1059,62585211,62585211
1060,62580524,62580524
1061,62580524,62591691
1062,62580524,62591691
1063,62267619,62267619
1064,62267619,62267619
1065,61859810,61859810
1066,61837448,61837448
1067,61837448,61837448
1068,61327086,61327086
1069,61327086,61327086
1070,61327086,61448908
1071,61327086,61448908
1072,61067500,61067500
1073,61038810,61038810
1074,61038810,61038810
1075,61038810,61043133
1076,61038810,61043133
1077,61038810,61043133
1078,60691130,60691130
1079,60691130,60769676
1080,60691130,60769676
1081,60691130,60758978
1082,60691130,60758978
1083,60691130,60758978
1084,60691130,60758978
1085,60460582,60460582
1086,60057539,60057539
1087,60057539,60057539
1088,60057539,60057539
1089,60057539,60057539
1090,60057539,60057539
1091,60057539,60071068
1092,60053041,60053041
1093,60053041,60053041
1094,60036384,60036384
1095,60036384,60036384
1096,60022574,60022574
1097,60010790,60010790
1098,60010790,60010790
1099,60010790,60010790
1100,60010790,60010790
1101,60008814,60008814
1102,60008814,60030957
1103,60008814,60030957
1104,60008814,60030957
1105,60008814,60030957
1106,60008814,60030957
1107,60008814,60014956
1108,60008814,60014956
1109,60008814,60119184
1110,60008814,60103843
1111,60008814,60103843
1112,60008814,60103843
1113,60008814,60016162
1114,60008814,60064877
1115,60008814,60064877
1116,60008814,60064877
1117,60008814,60064877
1118,60008814,60082107
1119,60008814,60014795
1120,59630339,59630339
1121,59630339,59630339
1122,59630339,59630339
1123,59382624,59382624
1124,59382624,59382624
1125,59147427,59147427
1126,58781048,58781048
1127,58781048,58781048
1128,58781048,58781048
1129,58781048,58781048
1130,58781048,58781048
1131,58781048,58781048
1132,58781048,58781048
1133,58781048,58781048
1134,58763651,58763651
1135,58763651,58803778
1136,58763651,58808405
1137,58763651,58799619
1138,58763651,58798245
1139,58763651,58798245
1140,58763651,58872618
1141,58763651,58872618
1142,58763651,58872618
1143,58763651,58872618
1144,58763651,58872618
1145,58763651,58872618
1146,58763651,58872618
1147,58763651,58872618
1148,58763651,59071420
1149,58763651,59042921
1150,58719171,58719171
1151,58719171,58719171
1152,58696820,58696820
1153,58175413,58175413
1154,58170204,58170204
1155,58170204,58170204
1156,57862309,57862309
1157,57849993,57849993
1158,57849993,57899751
1159,57849993,57899751
1160,57849993,57899751
1161,57849993,57904466
1162,57849993,57885766
1163,57849993,57885766
1164,57849993,57885766
1165,57443091,57443091
1166,57434046,57434046
1167,57434046,57434046
1168,57434046,57434046
1169,57434046,57646527
1170,57434046,57646527
1171,57434046,57646527
1172,57434046,57646527
1173,57434046,57646527
1174,57434046,57657723
1175,57434046,57657723
1176,57194790,57194790
1177,57194790,57194790
1178,57194790,57194790
1179,57194790,57242897
1180,57194790,57242897
1181,57194790,57242897
1182,57194790,57500101
1183,57194790,57500101
1184,57194790,57500101
1185,57194790,57439652
1186,57194790,57439652
1187,57194790,57439652
1188,57194790,57439652
1189,57194790,57364232
1190,57194790,57356909
1191,57194790,57356909
1192,57194790,57356909
1193,57194790,57356909
1194,57194790,57354120
1195,57038672,57038672
1196,57016760,57016760
1197,57016760,57027867
1198,57016760,57027867
1199,56980525,56980525
1200,56980525,57004908
1201,56980525,57004908
1202,56980525,57004908
1203,56980525,57074317
1204,56980525,57074317
1205,56750712,56750712
1206,56750712,56750712
1207,56750712,56750712
1208,56681752,56681752
1209,56267051,56267051
1210,56267051,56405557
1211,56267051,56405557
1212,56172652,56172652
1213,56172652,56172652
1214,56172652,56172652
1215,55696202,55696202
1216,55696202,55696202
1217,55696202,55696202
1218,55696202,55696202
1219,55696202,55696202
1220,55696202,55702197
1221,55696202,55702197
1222,55260624,55260624
1223,55260624,55260624
1224,54715764,54715764
1225,54715764,54715764
1226,54715764,54715764
1227,54637856,54637856
1228,54637856,54762175
1229,54637856,55314852
1230,54637856,55314852
1231,54637856,54957488
1232,54637856,54957488
1233,54637856,55016840
1234,54637856,55016840
1235,54637856,55016840
1236,54637856,55012186
1237,54561341,54561341
1238,54259840,54259840
1239,54151119,54151119
1240,53673188,53673188
1241,53673188,53673188
1242,53662527,53662527
1243,53329464,53329464
1244,53329464,53335496
1245,53329464,53464517
1246,53329464,53423431
1247,53329464,53423431
1248,53329464,53423431
1249,53058427,53058427
1250,53058427,53058427
1251,53032816,53032816
1252,52565683,52565683
1253,52565683,52565683
1254,52565683,52565683
1255,52565683,52565683
1256,52565683,52565683
1257,52264332,52264332
1258,52264332,52264332
1259,52257539,52257539
1260,52257539,52286820
1261,52257539,52286820
1262,52206278,52206278
1263,52166291,52166291
1264,52166291,52166291
1265,52166291,52166291
1266,52166291,52193892
1267,52166291,52191687
1268,52166291,52645656
1269,52166291,52645656
1270,52166291,52646610
1271,52166291,52619009
1272,52094930,52094930
1273,52094930,52107817
1274,52065314,52065314
1275,52065314,52065314
1276,51951484,51951484
1277,51951484,51951484
1278,51951484,51951484
1279,51951484,51953074
1280,51951484,51953074
1281,51446673,51446673
1282,51446673,51446673
1283,51446673,51446673
1284,51446673,51446673
1285,51202850,51202850
1286,51191029,51191029
1287,51191029,51191029
1288,50659646,50659646
1289,50642373,50642373
1290,50562388,50562388
1291,50562388,50562388
1292,50030123,50030123
1293,50030123,50073654
1294,50030123,50118646
1295,50030123,50118646
1296,50030123,50118646
1297,50030123,50113959
1298,49612668,49612668
1299,49612668,49612668
1300,49438789,49438789
1301,49438789,49438789
1302,49125312,49125312
1303,49125312,49182728
1304,49125312,49181774
1305,49125312,49184549
1306,49125312,49444374
1307,49125312,49444374
1308,49125312,49444374
1309,49125312,49444374
1310,49125312,49450772
1311,49125312,49450772
1312,49125312,49450772
1313,49125312,49450772
1314,49125312,49450772
1315,49125312,49450772
1316,49125312,49450772
1317,49125312,49397952
1318,48895869,48895869
1319,48895869,48895869
1320,48890723,48890723
1321,48890723,48890723
1322,48890723,48890723
1323,48890723,48890723
1324,48890723,48890723
1325,48672387,48672387
1326,48672387,48687681
1327,48672387,48672729
1328,48277354,48277354
1329,48052470,48052470
1330,47961502,47961502
1331,47927872,47927872
1332,47927872,47927872
1333,47927872,47927872
1334,47923159,47923159
1335,47923159,47944458
1336,47923159,47944458
1337,47923159,47931836
1338,47923159,47937979
1339,47526770,47526770
1340,47526770,47593280
1341,47233939,47233939
1342,47233939,47233939
1343,46901782,46901782
1344,46901782,46901782
1345,46901782,46924238
1346,46901782,46924238
1347,46901782,46924238
1348,46901782,46924238
1349,46901782,46930822
1350,46901782,47552843
1351,46901782,47552843
1352,46901782,47263175
1353,46901782,47263175
1354,46901782,47263175
1355,46901782,47263175
1356,46901782,47203252
1357,46901782,47203252
1358,46901782,47064452
1359,46901782,47064452
