iteration,operator_0,operator_1,operator_2,operator_3
2534,-995594,0,0,0
2535,0,0,0,0
2536,0,0,0,0
2537,89535,0,0,0
2538,-45932486,0,0,0
2539,0,0,0,0
2540,0,-45932486,0,0
2541,-45932486,0,0,0
2542,-45932486,0,0,0
2543,-45932486,0,0,0
2544,0,0,0,0
2545,-45932486,0,0,0
2546,0,-45932486,0,0
2547,-330,0,0,0
2548,0,0,0,-45932156
2549,-100947,0,0,0
2550,0,0,0,0
2551,0,0,0,0
2552,0,-45831209,0,0
2553,0,0,0,0
2554,0,-45831209,0,0
2555,82872,0,0,0
2556,0,0,-45914081,0
2557,-80955,0,0,0
2558,-49467,0,0,0
2559,-30038,0,0,0
2560,-45753621,0,0,0
2561,0,-45753621,0,0
2562,-45753621,0,0,0
2563,0,0,0,0
2564,0,0,0,0
2565,0,-45753621,0,0
2566,0,0,0,0
2567,-1,0,0,0
2568,0,0,0,0
2569,-45753620,0,0,0
2570,-45753620,0,0,0
2571,0,0,0,0
2572,164597,0,0,0
2573,0,0,0,0
2574,-45918217,0,0,0
2575,-45918217,0,0,0
2576,11914,0,0,0
2577,0,0,0,0
2578,0,-45930131,0,0
2579,-45930131,0,0,0
2580,0,-45930131,0,0
2581,0,0,0,0
2582,-148003,0,0,0
2583,48134,0,0,0
2584,-45830262,0,0,0
2585,-45830262,0,0,0
2586,-71383,0,0,0
2587,0,-45758879,0,0
2588,0,0,0,-45758879
2589,-45758879,0,0,0
2590,-45758879,0,0,0
2591,0,-45758879,0,0
2592,0,0,0,0
2593,-293366,0,0,0
2594,201533,0,0,0
2595,0,0,0,0
2596,0,0,0,0
2597,0,-316966,0,0
2598,8303,0,0,0
2599,-45358383,0,0,0
2600,-45358383,0,0,0
2601,-68024,0,0,0
2602,-100909,0,0,0
2603,0,0,0,0
2604,-13197,0,0,0
2605,-45176253,0,0,0
2606,0,0,0,0
2607,509441,0,0,0
2608,0,-45685694,0,0
2609,-45685694,0,0,0
2610,0,-45685694,0,0
2611,0,-45685694,0,0
2612,0,0,0,0
2613,-892,0,0,0
2614,-10290,0,0,0
2615,-45674512,0,0,0
2616,0,-45674512,0,0
2617,0,0,-45674512,0
2618,-45674512,0,0,0
2619,-7471,0,0,0
2620,0,-45667041,0,0
2621,-45667041,0,0,0
2622,-747,0,0,0
2623,0,-45666294,0,0
2624,-45666294,0,0,0
2625,-45666294,0,0,0
2626,0,0,0,0
2627,-45666294,0,0,0
2628,178148,0,0,0
2629,0,-45844442,0,0
2630,0,0,0,-45844442
2631,0,0,-45844442,0
2632,0,0,0,0
2633,-45844442,0,0,0
2634,-674400,0,0,0
2635,-112838,0,0,0
2636,-21331,0,0,0
2637,-45035873,0,0,0
2638,-13276,0,0,0
2639,-45022597,0,0,0
2640,0,0,0,0
2641,-45022597,0,0,0
2642,0,0,0,0
2643,0,0,0,-45022597
2644,-45022597,0,0,0
2645,0,-45022597,0,0
2646,0,0,0,0
2647,-45022597,0,0,0
2648,0,0,0,0
2649,0,0,0,0
2650,-45022597,0,0,0
2651,230396,0,0,0
2652,0,-45252993,0,0
2653,51619,0,0,0
2654,0,0,-45304612,0
2655,-45304612,0,0,0
2656,0,0,-45304612,0
2657,-45304612,0,0,0
2658,0,-45304612,0,0
2659,-45304612,0,0,0
2660,-45304612,0,0,0
2661,0,0,0,0
2662,37289,0,0,0
2663,-3174,0,0,0
2664,-34631,0,0,0
2665,0,0,0,0
2666,-128243,0,0,0
2667,0,0,0,0
2668,-878,0,0,0
2669,0,141064,0,0
2670,-45316039,0,0,0
2671,130897,0,0,0
2672,0,0,0,0
2673,0,-45446936,0,0
2674,0,0,0,0
2675,-45446936,0,0,0
2676,-45446936,0,0,0
2677,0,-45446936,0,0
2678,88956,0,0,0
2679,0,-45535892,0,0
2680,48385,0,0,0
2681,-45584277,0,0,0
2682,-45584277,0,0,0
2683,-45584277,0,0,0
2684,-59274,0,0,0
2685,0,0,0,0
2686,0,-45525003,0,0
2687,-130897,0,0,0
2688,0,0,0,0
2689,0,0,-45394106,0
2690,-45394106,0,0,0
2691,42738,0,0,0
2692,-45436844,0,0,0
2693,-45436844,0,0,0
2694,0,0,0,0
2695,0,-45436844,0,0
2696,0,63565,0,0
2697,80159,0,0,0
2698,-45580568,0,0,0
2699,0,-45580568,0,0
2700,0,-45580568,0,0
2701,0,-45580568,0,0
2702,0,0,0,0
2703,-165881,0,0,0
2704,-45414687,0,0,0
2705,0,0,0,0
2706,-45414687,0,0,0
2707,69481,0,0,0
2708,-45484168,0,0,0
2709,0,0,0,-45484168
2710,-45484168,0,0,0
2711,-461110,0,0,0
2712,0,0,0,0
2713,-45023058,0,0,0
2714,-380255,0,0,0
2715,-94371,0,0,0
2716,0,0,0,0
2717,-44548432,0,0,0
2718,0,0,0,-44548432
2719,-44548432,0,0,0
2720,80727,0,0,0
2721,124827,0,0,0
2722,-44753986,0,0,0
2723,0,0,-44753986,0
2724,-44753986,0,0,0
2725,0,-44753986,0,0
2726,0,-44753986,0,0
2727,0,0,0,0
2728,0,0,0,0
2729,-67611,0,0,0
2730,0,0,0,0
2731,0,0,0,0
2732,488563,0,0,0
2733,0,0,0,-45174938
2734,163550,0,0,0
2735,0,0,0,0
2736,-45338488,0,0,0
2737,-45338488,0,0,0
2738,1,0,0,0
2739,0,0,0,0
2740,0,0,0,0
2741,-45338489,0,0,0
2742,489668,0,0,0
2743,-45828157,0,0,0
2744,0,-45828157,0,0
2745,-45828157,0,0,0
2746,10405,0,0,0
2747,-45838562,0,0,0
2748,-45838562,0,0,0
2749,0,0,0,-45838562
2750,12147,0,0,0
2751,-45850709,0,0,0
2752,-67268,0,0,0
2753,0,0,0,0
2754,0,0,0,0
2755,0,0,0,0
2756,0,0,0,-45783441
2757,0,0,0,0
2758,0,0,0,0
2759,0,0,0,0
2760,0,0,0,-45783441
2761,-461626,0,0,0
2762,-80289,0,0,0
2763,0,0,0,0
2764,0,0,0,0
2765,-45241526,0,0,0
2766,-39057,0,0,0
2767,0,0,0,0
2768,-45202469,0,0,0
2769,0,0,0,0
2770,-80159,0,0,0
2771,0,-45122310,0,0
2772,0,0,0,0
2773,0,-45122310,0,0
2774,-45122310,0,0,0
2775,0,0,0,0
2776,0,0,0,0
2777,-45122310,0,0,0
2778,4213,0,0,0
2779,-40651,0,0,0
2780,-45085872,0,0,0
2781,-580915,0,0,0
2782,-44504957,0,0,0
2783,-44504957,0,0,0
2784,-1046,0,0,0
2785,0,0,0,0
2786,0,-27243,0,0
2787,0,-44476668,0,0
2788,-69151,0,0,0
2789,0,-44407517,0,0
2790,-44407517,0,0,0
2791,0,0,-44407517,0
2792,0,0,-44407517,0
2793,0,-44407517,0,0
2794,0,0,0,0
2795,-87952,0,0,0
2796,-44319565,0,0,0
2797,0,0,0,0
2798,-44319565,0,0,0
2799,0,-44319565,0,0
2800,-55104,0,0,0
2801,0,-44264461,0,0
2802,0,0,0,0
2803,-44264461,0,0,0
2804,0,0,0,0
2805,0,1364677,0,0
2806,-45629138,0,0,0
2807,0,0,0,-45629138
2808,0,88402,0,0
2809,0,0,0,0
2810,-45717540,0,0,0
2811,0,0,-45717540,0
2812,-45717540,0,0,0
2813,0,-45717540,0,0
2814,0,0,-45717540,0
2815,0,0,0,0
2816,-63691,0,0,0
2817,-45653849,0,0,0
2818,0,0,0,0
2819,0,0,0,0
2820,-45653849,0,0,0
2821,0,-45653849,0,0
2822,-45653849,0,0,0
2823,0,-45653849,0,0
2824,35263,0,0,0
2825,-88468,0,0,0
2826,0,0,0,0
2827,-45600644,0,0,0
2828,121637,0,0,0
2829,0,-45722281,0,0
2830,-59759,0,0,0
2831,-80460,0,0,0
2832,0,802630,0,0
2833,0,0,0,-46384692
2834,0,-46384692,0,0
2835,0,0,0,0
2836,-46384692,0,0,0
2837,0,-46384692,0,0
2838,0,0,0,0
2839,0,0,0,0
2840,0,0,0,0
2841,0,-46384692,0,0
2842,0,12045,0,0
2843,-46396737,0,0,0
2844,-46396737,0,0,0
2845,0,-45137,0,0
2846,0,0,0,0
2847,0,0,0,0
2848,48730,0,0,0
2849,0,-46400330,0,0
2850,68024,0,0,0
2851,-46468354,0,0,0
2852,114103,0,0,0
2853,-46582457,0,0,0
2854,-46582457,0,0,0
2855,-46582457,0,0,0
2856,-46582457,0,0,0
2857,-46582457,0,0,0
2858,-46582457,0,0,0
2859,-46582457,0,0,0
2860,-46582457,0,0,0
2861,0,-164451,0,0
2862,-46418006,0,0,0
2863,-35141,0,0,0
2864,-225451,0,0,0
2865,-46157414,0,0,0
2866,-46157414,0,0,0
2867,-46157414,0,0,0
2868,0,0,0,0
2869,0,0,0,-46157414
2870,0,0,0,0
2871,-46157414,0,0,0
2872,-9762,0,0,0
2873,0,-46147652,0,0
2874,-46147652,0,0,0
2875,0,0,0,0
2876,126155,0,0,0
2877,-46273807,0,0,0
2878,15867,0,0,0
2879,0,0,0,0
2880,0,0,-46289674,0
2881,-46289674,0,0,0
2882,-46289674,0,0,0
2883,0,0,0,0
2884,53370,0,0,0
2885,-46343044,0,0,0
2886,0,0,-46343044,0
2887,0,163927,0,0
2888,0,0,0,-46506971
2889,0,0,0,-46506971
2890,-208031,0,0,0
2891,29214,0,0,0
2892,0,0,0,0
2893,-531511,0,0,0
2894,0,0,0,-45796643
2895,0,-45796643,0,0
2896,0,-45796643,0,0
2897,0,40075,0,0
2898,14109,0,0,0
2899,-45850827,0,0,0
2900,-45850827,0,0,0
2901,0,-45850827,0,0
2902,-45850827,0,0,0
2903,0,0,0,0
2904,-45850827,0,0,0
2905,-45850827,0,0,0
2906,0,-45850827,0,0
2907,0,-45850827,0,0
2908,-22759,0,0,0
2909,0,0,0,0
2910,0,-45828068,0,0
2911,-67951,0,0,0
2912,0,-45760117,0,0
2913,-109922,0,0,0
2914,-45650195,0,0,0
2915,0,-45650195,0,0
2916,0,-45650195,0,0
2917,0,-45650195,0,0
2918,0,0,0,-45650195
2919,-45650195,0,0,0
2920,0,-45650195,0,0
2921,-65976,0,0,0
2922,8469,0,0,0
2923,-45592688,0,0,0
2924,-45592688,0,0,0
2925,0,0,0,0
2926,0,0,0,0
2927,0,0,0,0
2928,0,-45592688,0,0
2929,-45592688,0,0,0
2930,-37506,0,0,0
2931,0,-45555182,0,0
2932,0,-45555182,0,0
2933,0,0,-45555182,0
2934,-45555182,0,0,0
2935,0,-45555182,0,0
2936,0,-45555182,0,0
2937,158821,0,0,0
2938,0,-45714003,0,0
2939,-45714003,0,0,0
2940,-93196,0,0,0
2941,0,-45620807,0,0
2942,0,0,0,0
2943,-45620807,0,0,0
2944,0,-45620807,0,0
2945,0,-45620807,0,0
2946,-45620807,0,0,0
2947,-154215,0,0,0
2948,0,0,0,0
2949,-45466592,0,0,0
2950,0,0,0,0
2951,0,-45466592,0,0
2952,0,-45466592,0,0
2953,-45466592,0,0,0
2954,0,0,0,0
2955,0,-45466592,0,0
2956,-45466592,0,0,0
2957,0,-45466592,0,0
2958,-39333,0,0,0
2959,0,0,0,0
2960,9093,0,0,0
2961,-45436352,0,0,0
2962,0,0,0,0
2963,-45436352,0,0,0
2964,0,-45436352,0,0
2965,0,0,0,-45436352
2966,39900,0,0,0
2967,-45476252,0,0,0
2968,0,0,0,0
2969,-45476252,0,0,0
2970,0,0,0,0
2971,0,0,0,0
2972,14955,0,0,0
2973,0,-45491207,0,0
2974,0,-45491207,0,0
2975,-45491207,0,0,0
2976,0,-45491207,0,0
2977,0,0,-45491207,0
2978,0,-45491207,0,0
2979,-45491207,0,0,0
2980,-5064,0,0,0
2981,0,-45486143,0,0
2982,-108695,0,0,0
2983,0,0,0,-45377448
2984,0,-45377448,0,0
2985,0,0,-45377448,0
2986,-45377448,0,0,0
2987,-45377448,0,0,0
2988,785319,0,0,0
2989,0,-46162767,0,0
2990,0,-46162767,0,0
2991,-46162767,0,0,0
2992,0,0,0,0
2993,-153205,0,0,0
2994,-127004,0,0,0
2995,0,0,0,0
2996,0,0,0,0
2997,0,-45882558,0,0
2998,-3429,0,0,0
2999,-45879129,0,0,0
3000,-45879129,0,0,0
3001,0,-45879129,0,0
3002,-33595,0,0,0
3003,0,-45845534,0,0
3004,-45845534,0,0,0
3005,0,0,0,0
3006,0,-45845534,0,0
3007,-45845534,0,0,0
3008,-45845534,0,0,0
3009,0,0,0,-45845534
3010,241330,0,0,0
3011,-46086864,0,0,0
3012,-46086864,0,0,0
3013,0,0,0,0
3014,-46086864,0,0,0
3015,0,0,0,-46086864
3016,0,0,0,0
3017,0,377,0,0
3018,0,-11541,0,0
3019,0,-46075700,0,0
3020,18,0,0,0
3021,-46075718,0,0,0
3022,0,0,0,0
3023,-46075718,0,0,0
3024,0,0,0,0
3025,0,0,0,0
3026,573690,0,0,0
3027,-46649408,0,0,0
3028,-66114,0,0,0
3029,-46583294,0,0,0
3030,0,0,0,0
3031,-153265,0,0,0
3032,-34151,0,0,0
3033,0,-46395878,0,0
3034,0,0,0,0
3035,0,-46395878,0,0
3036,-46395878,0,0,0
3037,160992,0,0,0
3038,-46556870,0,0,0
3039,0,-46556870,0,0
3040,0,0,0,0
3041,0,0,0,-46556870
3042,0,0,0,0
3043,73064,0,0,0
3044,0,-46629934,0,0
3045,0,-46629934,0,0
3046,-46629934,0,0,0
3047,-46629934,0,0,0
3048,0,0,0,0
3049,0,0,-46629934,0
3050,0,0,0,0
3051,-46629934,0,0,0
3052,-46629934,0,0,0
3053,0,0,75271,0
3054,0,-46705205,0,0
3055,0,0,0,0
3056,0,0,0,0
3057,-796532,0,0,0
3058,-173494,0,0,0
3059,0,-45735179,0,0
3060,-45735179,0,0,0
3061,0,0,0,0
3062,-45735179,0,0,0
3063,0,-45735179,0,0
3064,-45735179,0,0,0
3065,0,0,0,-45735179
3066,-45735179,0,0,0
3067,0,0,0,0
3068,70449,0,0,0
3069,-45805628,0,0,0
3070,0,0,0,0
3071,0,0,-45805628,0
3072,-45805628,0,0,0
3073,-45805628,0,0,0
3074,0,-45805628,0,0
3075,0,-45805628,0,0
3076,-88967,0,0,0
3077,0,-45716661,0,0
3078,-8528,0,0,0
3079,-45708133,0,0,0
3080,0,-45708133,0,0
3081,0,-45708133,0,0
3082,168121,0,0,0
3083,-45876254,0,0,0
3084,0,-45876254,0,0
3085,-45876254,0,0,0
3086,55833,0,0,0
3087,0,0,0,-45932087
3088,0,-45932087,0,0
3089,69446,0,0,0
3090,34413,0,0,0
3091,-46035946,0,0,0
3092,0,-46035946,0,0
3093,0,0,-46035946,0
3094,-25482,0,0,0
3095,0,-46010464,0,0
3096,29276,0,0,0
3097,0,0,0,0
3098,-46039740,0,0,0
3099,-46039740,0,0,0
3100,-46039740,0,0,0
3101,393393,0,0,0
3102,0,0,0,0
3103,-78510,0,0,0
3104,0,0,0,0
3105,-46354623,0,0,0
3106,4351,0,0,0
3107,-46358974,0,0,0
3108,0,0,0,-46358974
3109,0,-46358974,0,0
3110,-46358974,0,0,0
3111,-119113,0,0,0
3112,0,0,0,0
3113,-46239861,0,0,0
3114,-117728,0,0,0
3115,-73113,0,0,0
3116,0,0,0,0
3117,-46049020,0,0,0
3118,0,-46049020,0,0
3119,-46049020,0,0,0
3120,-46049020,0,0,0
3121,0,-46049020,0,0
3122,0,-41260,0,0
3123,-46007760,0,0,0
3124,0,0,-46007760,0
3125,-46007760,0,0,0
3126,-46007760,0,0,0
3127,-46007760,0,0,0
3128,0,-46007760,0,0
3129,-46007760,0,0,0
3130,-50621,0,0,0
3131,204816,0,0,0
3132,-46161955,0,0,0
3133,-46161955,0,0,0
3134,0,-46161955,0,0
3135,-46161955,0,0,0
3136,0,0,0,0
3137,0,-46161955,0,0
3138,0,0,0,0
3139,0,-46161955,0,0
3140,0,0,-46161955,0
3141,-46161955,0,0,0
3142,0,-46161955,0,0
3143,-124817,0,0,0
3144,0,0,0,0
3145,0,0,0,0
3146,0,0,0,0
3147,0,-46037138,0,0
3148,0,0,0,0
3149,-46037138,0,0,0
3150,14764,0,0,0
3151,0,0,-46051902,0
3152,0,0,0,0
3153,0,-46051902,0,0
3154,-46051902,0,0,0
3155,0,0,-46051902,0
3156,77613,0,0,0
3157,0,-46129515,0,0
3158,-46129515,0,0,0
3159,140108,0,0,0
3160,-46269623,0,0,0
3161,45026,0,0,0
3162,-46314649,0,0,0
3163,0,0,0,-46314649
3164,0,0,0,-46314649
3165,0,0,-46314649,0
3166,-42205,0,0,0
3167,-46272444,0,0,0
3168,0,-46272444,0,0
3169,-46272444,0,0,0
3170,-35072,0,0,0
3171,0,-46237372,0,0
3172,-46237372,0,0,0
3173,-46237372,0,0,0
3174,-46237372,0,0,0
3175,0,0,0,0
3176,-46237372,0,0,0
3177,0,0,0,0
3178,-46237372,0,0,0
3179,127298,0,0,0
3180,0,0,0,0
3181,0,0,0,0
3182,-46364670,0,0,0
3183,-33512,0,0,0
3184,-213012,0,0,0
3185,0,0,0,0
3186,0,0,0,0
3187,0,0,0,0
3188,-46118146,0,0,0
3189,-46118146,0,0,0
3190,-46118146,0,0,0
3191,0,0,0,0
3192,-46118146,0,0,0
3193,0,-46118146,0,0
3194,0,-165068,0,0
3195,0,-45953078,0,0
3196,21617,0,0,0
3197,-45974695,0,0,0
3198,83976,0,0,0
3199,0,-46058671,0,0
3200,0,-46058671,0,0
3201,0,-108707,0,0
3202,65850,0,0,0
3203,-105630,0,0,0
3204,0,0,0,0
3205,0,-45910184,0,0
3206,-45910184,0,0,0
3207,0,0,0,0
3208,0,0,0,-45910184
3209,-45910184,0,0,0
3210,0,-45910184,0,0
3211,0,-45910184,0,0
3212,-114378,0,0,0
3213,-45795806,0,0,0
3214,0,0,-45795806,0
3215,-45795806,0,0,0
3216,0,0,0,0
3217,0,0,0,0
3218,-4089,0,0,0
3219,-45791717,0,0,0
3220,0,-45791717,0,0
3221,0,0,0,0
3222,0,0,0,0
3223,244802,0,0,0
3224,0,0,-46036519,0
3225,194614,0,0,0
3226,790,0,0,0
3227,0,-46231923,0,0
3228,0,-46231923,0,0
3229,0,-372340,0,0
3230,0,0,-45859583,0
3231,161209,0,0,0
3232,0,0,0,0
3233,0,0,0,0
3234,-46020792,0,0,0
3235,0,0,0,0
3236,0,0,0,0
3237,207904,0,0,0
3238,-46228696,0,0,0
3239,36875,0,0,0
3240,-46265571,0,0,0
3241,-46265571,0,0,0
3242,59230,0,0,0
3243,0,0,0,0
3244,-46324801,0,0,0
3245,-46324801,0,0,0
3246,-46324801,0,0,0
3247,0,0,0,0
3248,41540,0,0,0
3249,75644,0,0,0
3250,0,0,0,0
3251,-46441985,0,0,0
3252,0,-46441985,0,0
3253,0,-46441985,0,0
3254,3746,0,0,0
3255,0,0,0,0
3256,0,0,0,0
3257,0,-46445731,0,0
3258,-15231,0,0,0
3259,0,-46430500,0,0
3260,0,0,0,0
3261,0,-46430500,0,0
3262,0,-46430500,0,0
3263,28697,0,0,0
3264,6437,0,0,0
3265,-67946,0,0,0
3266,0,0,0,0
3267,0,0,0,-46397688
3268,0,-46397688,0,0
3269,0,0,0,-46397688
3270,31915,0,0,0
3271,-46429603,0,0,0
3272,0,-46429603,0,0
3273,-46429603,0,0,0
3274,-46429603,0,0,0
3275,0,0,0,0
3276,0,-46429603,0,0
3277,0,0,0,0
3278,0,0,0,-46429603
3279,0,0,0,0
3280,0,0,0,0
3281,-46429603,0,0,0
3282,0,-46429603,0,0
3283,0,0,0,0
3284,0,-46429603,0,0
3285,-790,0,0,0
3286,0,0,0,0
3287,0,0,-46428813,0
3288,-46428813,0,0,0
3289,0,0,0,0
3290,0,-46428813,0,0
3291,-12858,0,0,0
3292,0,0,-46415955,0
3293,0,0,0,-46415955
3294,0,0,0,0
3295,1773,0,0,0
3296,-71448,0,0,0
3297,0,0,0,0
3298,-46346280,0,0,0
3299,0,0,0,0
3300,0,0,0,0
3301,-45765523,0,0,0
3302,0,-45525757,0,0
3303,0,0,0,0
3304,-45677183,0,0,0
3305,0,0,0,0
3306,-315102,0,0,0
3307,-45308835,0,0,0
3308,-44767553,0,0,0
3309,0,-44124789,0,0
3310,-557929,0,0,0
3311,4351,0,0,0
3312,0,-43571211,0,0
3313,-43571211,0,0,0
3314,0,0,-43571211,0
3315,0,-43571211,0,0
3316,0,0,0,0
3317,0,-43571211,0,0
3318,-78394,0,0,0
3319,-43492817,0,0,0
3320,-30767,0,0,0
3321,0,-43462050,0,0
3322,0,166021,0,0
3323,0,0,0,0
3324,-43628071,0,0,0
3325,-121816,0,0,0
3326,-43506255,0,0,0
3327,-43506255,0,0,0
3328,0,0,0,0
3329,-43506255,0,0,0
3330,0,0,0,0
3331,-190289,0,0,0
3332,0,0,0,0
3333,-43315966,0,0,0
3334,0,-43315966,0,0
3335,-105480,0,0,0
3336,0,-43210486,0,0
3337,0,0,0,0
3338,-43210486,0,0,0
3339,0,0,0,0
3340,0,0,0,0
3341,0,0,0,0
3342,-43210486,0,0,0
3343,0,0,0,0
3344,-43210486,0,0,0
3345,0,-43210486,0,0
3346,0,0,-43210486,0
3347,-49651,0,0,0
3348,-43160835,0,0,0
3349,0,0,0,0
3350,-118515,0,0,0
3351,0,0,0,0
3352,0,-43042320,0,0
3353,-43042320,0,0,0
3354,0,0,0,0
3355,-43042320,0,0,0
3356,-1420,0,0,0
3357,0,0,0,0
3358,0,0,0,0
3359,-43040900,0,0,0
3360,-43040900,0,0,0
3361,578146,0,0,0
3362,-43619046,0,0,0
3363,-43619046,0,0,0
3364,0,-43619046,0,0
3365,-43619046,0,0,0
3366,-43619046,0,0,0
3367,-46476,0,0,0
3368,-43572570,0,0,0
3369,0,0,0,0
3370,0,-43572570,0,0
3371,0,-43572570,0,0
3372,0,0,0,0
3373,0,-43572570,0,0
3374,0,0,-43572570,0
3375,-43572570,0,0,0
3376,-48417,0,0,0
3377,-43524153,0,0,0
3378,-43524153,0,0,0
3379,156275,0,0,0
3380,0,0,0,0
3381,-43680428,0,0,0
3382,526685,0,0,0
3383,0,-44207113,0,0
3384,0,0,0,0
3385,0,0,0,0
3386,0,-44207113,0,0
3387,-44207113,0,0,0
3388,23547,0,0,0
3389,0,0,0,0
3390,0,-44230660,0,0
3391,0,-44230660,0,0
3392,21047,0,0,0
3393,0,-44251707,0,0
3394,-44251707,0,0,0
3395,-44251707,0,0,0
3396,48884,0,0,0
3397,22196,0,0,0
3398,-44322787,0,0,0
3399,0,0,0,0
3400,0,0,0,-44322787
3401,-44322787,0,0,0
3402,-44322787,0,0,0
3403,-44322787,0,0,0
3404,-44322787,0,0,0
3405,-44322787,0,0,0
3406,-418415,0,0,0
3407,0,0,0,0
3408,0,-43904372,0,0
3409,0,0,0,0
3410,1093542,0,0,0
3411,76131,0,0,0
3412,0,0,0,0
3413,-45074045,0,0,0
3414,0,-45074045,0,0
3415,0,0,0,0
3416,0,0,0,0
3417,0,0,-45074045,0
3418,0,0,0,0
3419,0,-45074045,0,0
3420,0,0,0,0
3421,-45074045,0,0,0
3422,0,-45074045,0,0
3423,13602,0,0,0
3424,0,0,0,0
3425,0,0,0,-45087647
3426,0,0,0,0
3427,0,-45087647,0,0
3428,-45087647,0,0,0
3429,0,-45087647,0,0
3430,-77401,0,0,0
3431,-45010246,0,0,0
3432,-588525,0,0,0
3433,0,0,-44421721,0
3434,0,-311042,0,0
3435,-44110679,0,0,0
3436,-93668,0,0,0
3437,-44017011,0,0,0
3438,-44017011,0,0,0
3439,0,0,0,0
3440,0,0,0,0
3441,0,0,0,0
3442,3159,0,0,0
3443,0,0,0,0
3444,0,0,0,0
3445,-9092,0,0,0
3446,0,-44011078,0,0
3447,0,-44011078,0,0
3448,-44011078,0,0,0
3449,217914,0,0,0
3450,0,-44228992,0,0
3451,0,0,0,-44228992
3452,0,0,0,0
3453,0,0,0,0
3454,-97147,0,0,0
3455,0,-44131845,0,0
3456,0,0,-44131845,0
3457,0,0,0,0
3458,0,-44131845,0,0
3459,-103702,0,0,0
3460,-44028143,0,0,0
3461,0,0,-44028143,0
3462,0,0,-44028143,0
3463,0,0,-44028143,0
3464,0,0,0,0
3465,0,0,0,-44028143
3466,0,-44028143,0,0
3467,-44028143,0,0,0
3468,0,-44028143,0,0
3469,10505,0,0,0
3470,0,0,-44038648,0
3471,-44038648,0,0,0
3472,-44038648,0,0,0
3473,30444,0,0,0
3474,66495,0,0,0
3475,0,0,0,-44135587
3476,0,-44135587,0,0
3477,-44135587,0,0,0
3478,0,0,0,-44135587
3479,414014,0,0,0
3480,0,0,-44549601,0
3481,-44549601,0,0,0
3482,0,0,0,0
3483,-44549601,0,0,0
3484,-10009,0,0,0
3485,0,-44539592,0,0
3486,-44539592,0,0,0
3487,0,0,0,0
3488,0,-44539592,0,0
3489,-44539592,0,0,0
3490,0,-44539592,0,0
3491,0,-44539592,0,0
3492,11827,0,0,0
3493,0,-146338,0,0
3494,0,0,0,0
3495,0,0,0,0
3496,-44405081,0,0,0
3497,0,0,0,0
3498,0,0,-44405081,0
3499,-44405081,0,0,0
3500,61903,0,0,0
3501,0,-44466984,0,0
3502,-60479,0,0,0
3503,-44406505,0,0,0
3504,0,0,0,0
3505,-40141,0,0,0
3506,0,-44366364,0,0
3507,0,0,0,-44366364
3508,56081,0,0,0
3509,-44422445,0,0,0
3510,0,0,0,0
3511,-128372,0,0,0
3512,-44294073,0,0,0
3513,-44294073,0,0,0
3514,0,-44294073,0,0
3515,-44294073,0,0,0
3516,0,-44294073,0,0
3517,0,0,0,0
3518,77191,0,0,0
3519,-19779,0,0,0
3520,0,0,0,0
3521,0,0,0,0
3522,-44351485,0,0,0
3523,28864,0,0,0
3524,-44380349,0,0,0
3525,-44380349,0,0,0
3526,0,0,0,0
3527,-44380349,0,0,0
3528,-44380349,0,0,0
3529,0,0,0,0
3530,-16859,0,0,0
3531,0,0,0,-44363490
3532,-44363490,0,0,0
3533,-44363490,0,0,0
3534,-44363490,0,0,0
3535,0,0,0,0
3536,0,0,0,0
3537,78818,0,0,0
3538,-44442308,0,0,0
3539,0,0,0,0
3540,0,0,0,0
3541,0,0,0,0
3542,0,-44442308,0,0
3543,0,-44442308,0,0
3544,0,-44442308,0,0
3545,-44442308,0,0,0
3546,0,0,0,-44442308
3547,0,0,0,0
3548,-44442308,0,0,0
3549,-44442308,0,0,0
3550,0,0,0,0
3551,0,0,0,-44442308
3552,-44442308,0,0,0
3553,0,-44442308,0,0
3554,-44442308,0,0,0
3555,-44442308,0,0,0
3556,0,0,0,0
3557,0,-44442308,0,0
3558,0,-44442308,0,0
3559,0,0,-44442308,0
3560,0,-10798,0,0
3561,-44431510,0,0,0
3562,-44431510,0,0,0
3563,0,0,-44431510,0
3564,0,-44431510,0,0
3565,0,-44431510,0,0
3566,0,-44431510,0,0
3567,0,0,0,0
3568,-44431510,0,0,0
3569,-44431510,0,0,0
3570,-44431510,0,0,0
3571,0,-44431510,0,0
3572,0,0,0,0
3573,-44431510,0,0,0
3574,0,0,0,-44431510
3575,-44431510,0,0,0
3576,-44431510,0,0,0
3577,0,0,0,0
3578,0,535852,0,0
3579,-44967362,0,0,0
3580,0,0,-44967362,0
3581,0,-44967362,0,0
3582,-44967362,0,0,0
3583,0,-44967362,0,0
3584,0,-44967362,0,0
3585,0,0,0,0
3586,-55070,0,0,0
3587,-44912292,0,0,0
3588,-44912292,0,0,0
3589,0,-44912292,0,0
3590,-44912292,0,0,0
3591,-44912292,0,0,0
3592,-44912292,0,0,0
3593,-44912292,0,0,0
3594,0,0,0,0
3595,-65956,0,0,0
3596,0,0,0,0
3597,0,0,0,-44846336
3598,-44846336,0,0,0
3599,0,152206,0,0
3600,0,-44998542,0,0
3601,0,504634,0,0
3602,0,0,0,-45503176
3603,-205990,0,0,0
3604,0,0,0,0
3605,0,-45297186,0,0
3606,0,0,0,0
3607,0,0,0,0
3608,-45297186,0,0,0
