iteration,best_cost,incumbent_cost
356,2686885,2686885
357,2686885,2686885
358,2686885,2686885
359,2686885,2686885
360,2686885,2686885
361,2686885,2686885
362,2686885,2686885
363,2686885,2688583
364,2686885,2808701
365,2686885,2808701
366,2686885,2808701
367,2686885,2808701
368,2686885,2808701
369,2686885,2808701
370,2686885,2808701
371,2686885,2785647
372,2686885,2785647
373,2686885,2785647
374,2686885,2785647
375,2686885,2785647
376,2686885,2785647
377,2686885,2785647
378,2686885,2785647
379,2686885,2785647
380,2686885,2785647
381,2686885,2785647
382,2686885,2785647
383,2686885,2785647
384,2686885,2785647
385,2686885,2785647
386,2686885,2785647
387,2686885,2785647
388,2686885,2785647
389,2686885,2785647
390,2686885,2801368
391,2686885,2801368
392,2686885,2801368
393,2686885,2801368
394,2686885,2801368
395,2686885,2727509
396,2686885,2727509
397,2686885,2711788
398,2686885,2711788
399,2686885,2711788
400,2686885,2711788
401,2686885,2711788
402,2686885,2711788
403,2686885,2711788
404,2686885,2711788
405,2686885,2711788
406,2686885,2711788
407,2686885,2711788
408,2686885,2832800
409,2686885,2832800
410,2686885,2832800
411,2686885,2832800
412,2686885,2832800
413,2686885,2978198
414,2686885,2978198
415,2686885,3001252
416,2686885,3001252
417,2686885,3001252
418,2686885,2855854
419,2686885,2734842
420,2686885,2734842
421,2686885,2734842
422,2686885,2734842
423,2686885,2734842
424,2686885,2734842
425,2686885,2734842
426,2686885,2734842
427,2686885,2734842
428,2686885,2734842
429,2686885,2734842
430,2686885,2750563
431,2686885,2750563
432,2686885,2750563
433,2686885,2750563
434,2686885,2750563
435,2686885,2734842
436,2686885,2734842
437,2686885,2734842
438,2686885,2734842
439,2686885,2688583
440,2686885,2688583
441,2686885,2688583
442,2686885,2688583
443,2686885,2688583
444,2686885,2688583
445,2686885,2688583
446,2686885,2688583
447,2686885,2688583
448,2686885,2688583
449,2686885,3056342
450,2686885,3056342
451,2686885,3056342
452,2686885,3056342
453,2686885,3056342
454,2686885,3056342
455,2686885,2989600
456,2621841,2621841
457,2621841,2621841
458,2621841,2621841
459,2621841,2621841
460,2621841,2621841
461,2621841,2621841
462,2621841,2621841
463,2621841,2621841
464,2621841,2688583
465,2621841,2688583
466,2621841,2688583
467,2621841,2688583
468,2621841,2688583
469,2621841,2688583
470,2621841,2688583
471,2621841,2688583
472,2621841,2688583
473,2621841,2688583
474,2621841,2686595
475,2621841,2686595
476,2621841,2686595
477,2621841,2686595
478,2621841,2686595
479,2621841,2686595
480,2621841,2686595
481,2621841,2686595
482,2621841,2702316
483,2621841,2702316
484,2621841,2702316
485,2621841,2702316
486,2621841,2702316
487,2621841,2702316
488,2621841,2702316
489,2621841,2702316
490,2621841,2704304
491,2621841,2704304
492,2621841,2704304
493,2621841,2656340
494,2621841,2656340
495,2621841,2656340
496,2621841,2656340
497,2621841,2656340
498,2621841,2656340
499,2621841,2656340
500,2621841,2656340
501,2621841,2801739
502,2621841,2801739
503,2621841,2801739
504,2621841,2801739
505,2621841,2727077
506,2621841,2727077
507,2621841,2727077
508,2621841,2727077
509,2621841,2711355
510,2621841,2711355
511,2621841,2711355
512,2621841,2711355
513,2621841,2711355
514,2621841,2709367
515,2621841,2709367
516,2621841,2709367
517,2621841,2709367
518,2621841,2709367
519,2621841,2709367
520,2621841,2709367
521,2621841,2709367
522,2621841,2709367
523,2621841,2709367
524,2621841,2709367
525,2621841,2709367
526,2621841,2709367
527,2621841,2709367
528,2621841,2779227
529,2621841,2779227
530,2621841,2779227
531,2621841,2779227
532,2621841,2779227
533,2621841,2779227
534,2621841,2779227
535,2621841,2709367
536,2621841,2709367
537,2621841,2709367
538,2621841,2709367
539,2621841,2709367
540,2621841,2709367
541,2621841,2690589
542,2621841,2690589
543,2621841,2690589
544,2621841,2690589
545,2621841,2690589
546,2621841,2690589
547,2619853,2619853
548,2619853,2619853
549,2619853,2619853
550,2619853,2619853
551,2619853,2619853
552,2619853,2619853
553,2619853,2619853
554,2619853,2619853
555,2619853,2619853
556,2619853,2619853
557,2619853,2619853
558,2619853,3119233
559,2619853,3119233
560,2619853,3119233
561,2619853,3119233
562,2619853,3119233
563,2619853,2619853
564,2619853,2619853
565,2619853,2619853
566,2619853,2619853
567,2619853,2619853
568,2619853,2619853
569,2619853,2619853
570,2619853,2619853
571,2619853,2619853
572,2619853,2619853
573,2619853,2619853
574,2619853,2619853
575,2619853,2619853
576,2619853,2619853
577,2619853,2619853
578,2619853,2619853
579,2619853,2619853
580,2619853,2619853
581,2619853,2619853
582,2619853,2619853
583,2619853,2619853
584,2619853,2619853
585,2619853,2619853
586,2619853,2619853
587,2619853,2619853
588,2619853,2619853
589,2619853,2619853
590,2619853,2619853
591,2619853,2619853
592,2619853,2619853
593,2619853,2764118
594,2619853,2764118
595,2619853,2764118
596,2619853,2764118
597,2619853,2764118
598,2619853,2619853
599,2619853,2619853
600,2619853,2619853
601,2619853,2619853
602,2619853,2697641
603,2619853,2697641
604,2619853,2697641
605,2619853,2697641
606,2619853,2697641
607,2619853,2697641
608,2619853,3067388
609,2619853,3134130
610,2619853,2764673
611,2619853,2764673
612,2619853,2764673
613,2619853,2764673
614,2619853,2764673
615,2619853,2764673
616,2619853,2764673
617,2619853,2764673
618,2619853,2764673
619,2619853,2764673
620,2619853,2764673
621,2619853,2764673
622,2619853,2764673
623,2619853,2764673
624,2619853,2764673
625,2619853,2764673
626,2619853,2764673
627,2619853,2764673
628,2619853,2764673
629,2619853,2754565
630,2619853,2777251
631,2619853,2777251
632,2619853,3146708
633,2619853,3146708
634,2619853,3146708
635,2619853,3124720
636,2619853,3124720
637,2619853,3124720
638,2619853,3124720
639,2619853,3124720
640,2619853,3124720
641,2619853,3124720
642,2619853,3215991
643,2619853,3215991
644,2619853,3215991
645,2619853,3215991
646,2619853,3215991
647,2619853,3215991
648,2619853,3215991
649,2619853,3215991
650,2619853,3181198
651,2619853,3181198
652,2619853,3181198
653,2619853,3181198
654,2619853,2905604
655,2619853,2905604
656,2619853,2905604
657,2619853,2905604
658,2619853,2905604
659,2619853,2905604
660,2619853,2905604
661,2619853,2905604
662,2619853,2905604
663,2619853,2905604
664,2619853,2905604
665,2619853,2905604
666,2619853,2905604
667,2619853,2905604
668,2619853,2905604
669,2619853,2905604
670,2619853,2905604
671,2619853,2905604
672,2619853,2860129
673,2619853,2860129
674,2619853,2860129
675,2619853,2860129
676,2619853,2860129
677,2619853,2860129
678,2619853,2857246
679,2619853,2787069
680,2619853,2787069
681,2619853,2787069
682,2619853,2787069
683,2619853,2787069
684,2619853,2787069
685,2619853,2787069
686,2619853,2787069
687,2619853,2787069
688,2619853,2787069
689,2619853,2787069
690,2619853,2787069
691,2619853,2787069
692,2619853,2787069
693,2619853,2787069
694,2619853,2787069
695,2619853,2787069
696,2619853,2787069
697,2619853,2787069
698,2619853,2833328
699,2619853,2810642
700,2619853,2799502
701,2619853,2799502
702,2619853,2799502
703,2619853,2799502
704,2619853,2799502
705,2619853,2799502
706,2619853,2799502
707,2619853,2799502
708,2619853,2762059
709,2619853,2762059
710,2619853,2762059
711,2619853,2762059
712,2619853,2762059
713,2619853,2762059
714,2619853,2762059
715,2619853,2762059
716,2619853,2762059
717,2619853,2762059
718,2619853,2762059
719,2619853,2762059
720,2619853,2762059
721,2619853,2762059
722,2619853,2762059
723,2619853,2762059
724,2619853,2762059
725,2619853,2762059
726,2619853,2762059
727,2619853,2762059
728,2619853,2762059
729,2619853,2762059
730,2619853,2762059
731,2619853,2762059
732,2619853,2762059
733,2619853,2762059
734,2619853,2762059
735,2619853,2762059
736,2619853,2762059
737,2619853,2762059
738,2619853,2762059
739,2619853,2762059
740,2619853,2762059
741,2619853,2762059
742,2619853,2762059
743,2619853,2762059
744,2619853,2762059
745,2619853,2806727
746,2619853,2806727
747,2619853,2806727
748,2619853,2806727
749,2619853,2806727
750,2619853,2806727
751,2619853,2833516
752,2619853,2806727
753,2619853,2806727
754,2619853,2806727
755,2619853,2806727
756,2619853,2806727
757,2619853,2806727
758,2619853,2762059
759,2619853,2762059
760,2619853,2762059
761,2619853,2824760
762,2619853,2824760
763,2619853,2824760
764,2619853,2762059
765,2619853,2762059
766,2619853,2762059
767,2619853,2762059
768,2619853,2762059
769,2619853,2762059
770,2619853,2762059
771,2619853,2762059
772,2619853,2762059
773,2619853,2762059
774,2619853,2762059
775,2619853,2762059
776,2619853,2762059
777,2619853,2762059
778,2619853,2762059
779,2619853,2800684
780,2619853,2800684
781,2619853,2800684
782,2619853,2800684
783,2619853,2800684
784,2619853,2800684
785,2619853,2800684
786,2619853,2778917
787,2619853,2778917
788,2619853,2767930
789,2619853,2767930
790,2619853,2767930
791,2619853,2980059
792,2619853,2946641
793,2619853,2946641
794,2619853,2946641
795,2619853,2946641
796,2619853,2946641
797,2619853,2946641
798,2619853,2946641
799,2619853,2946641
800,2619853,2734512
801,2619853,2734512
802,2619853,2734512
803,2619853,2745499
804,2619853,2739082
805,2619853,2739082
806,2619853,2739082
807,2619853,2739082
808,2619853,2739082
809,2619853,2739082
810,2619853,2739082
811,2619853,2739082
812,2619853,2739082
813,2619853,2739082
814,2619853,2739082
815,2619853,2739082
816,2619853,2739082
817,2619853,2739082
818,2619853,2764383
819,2619853,2764383
820,2619853,2764383
821,2619853,2764383
822,2619853,2834560
823,2619853,2834560
824,2619853,2834560
825,2619853,2834560
826,2619853,2834560
827,2619853,2834560
828,2619853,2834560
829,2619853,2834560
830,2619853,2764383
831,2619853,2697641
832,2619853,2697641
833,2619853,2697641
834,2619853,2697641
835,2619853,2697641
836,2619853,2697641
837,2619853,2672340
838,2619853,2661353
839,2619853,2661353
840,2619853,2661353
841,2619853,2661353
842,2619853,2703498
843,2619853,2703498
844,2619853,2714485
845,2619853,2714485
846,2619853,2714485
847,2619853,2714485
848,2619853,2714485
849,2619853,2699949
850,2619853,2699949
851,2619853,2699949
852,2619853,2699949
853,2619853,2699949
854,2619853,2699949
855,2619853,2699949
856,2619853,2699949
857,2619853,2699949
858,2619853,2699949
859,2619853,2699949
860,2619853,2699949
861,2619853,2699949
862,2619853,2699949
863,2619853,2699949
864,2619853,2699949
865,2619853,2699949
866,2619853,2699949
867,2619853,2699949
868,2619853,2699949
869,2619853,2699949
870,2619853,2699949
871,2619853,2699949
872,2619853,2699949
873,2619853,2699949
874,2619853,2699949
875,2619853,2685942
876,2619853,2685942
877,2619853,2685942
878,2619853,2685942
879,2619853,2685942
880,2619853,2685942
881,2619853,2685942
882,2619853,2685942
883,2619853,2685942
884,2619853,2685942
885,2619853,2685942
886,2619853,2685942
887,2619853,2685942
888,2619853,2685942
889,2619853,2685942
890,2619853,2685942
891,2619853,2685942
892,2619853,2685942
893,2619853,2685942
894,2619853,2685942
895,2619853,2685942
896,2619853,2685942
897,2619853,2685942
898,2619853,2685942
899,2619853,2685942
900,2619853,2685942
901,2619853,2685942
902,2619853,2685942
903,2619853,2685942
904,2619853,2685942
905,2619853,2685942
906,2619853,2685942
907,2619853,2685942
908,2619853,2685942
909,2619853,2685942
910,2619853,2685942
911,2619853,2685942
912,2619853,2704720
913,2619853,2704720
914,2619853,2720441
915,2619853,2720441
916,2619853,2720441
917,2619853,2720441
918,2619853,2720441
919,2619853,2720441
920,2619853,2720441
921,2619853,2791178
922,2619853,2791178
923,2619853,2788156
924,2619853,2788156
925,2619853,2769378
926,2619853,2769378
927,2619853,2769378
928,2619853,2769378
929,2619853,2769378
930,2619853,2769378
931,2619853,2769378
932,2619853,2769378
933,2619853,2769378
934,2619853,2769378
935,2619853,3233453
936,2619853,2769378
937,2619853,2769378
938,2619853,2788156
939,2619853,2788156
940,2619853,2804950
941,2619853,2804950
942,2619853,2804950
943,2619853,2804950
944,2619853,2788156
945,2619853,2788156
946,2619853,2769378
947,2619853,2769378
948,2619853,2823629
949,2619853,2823629
950,2619853,2823629
951,2619853,2823629
952,2619853,2823629
953,2619853,2756436
954,2619853,2756436
955,2619853,2756436
956,2619853,2756436
957,2619853,2756436
958,2619853,2756436
959,2619853,2756436
960,2619853,2756436
961,2619853,2756436
962,2619853,2756436
963,2619853,2756436
964,2619853,2756436
965,2619853,2756436
966,2619853,2756436
967,2619853,2756436
968,2619853,2756436
969,2619853,2756436
970,2619853,2756436
971,2619853,2756436
972,2619853,2740193
973,2619853,2740193
974,2619853,2740193
975,2619853,2740193
976,2619853,2740193
977,2619853,2740193
978,2619853,2740193
979,2619853,2740193
980,2619853,2740193
981,2619853,2740193
982,2619853,2740193
983,2619853,2836250
984,2619853,2836250
985,2619853,2740193
986,2619853,2740193
987,2619853,2672558
988,2619853,2672558
989,2619853,2672558
990,2619853,2621841
991,2619853,2621841
992,2619853,2621841
993,2619853,2640619
994,2619853,2640619
995,2619853,2640619
996,2619853,2640619
997,2619853,2640619
998,2619853,2640619
999,2619853,2640619
1000,2619853,2640619
1001,2619853,2640619
1002,2619853,2640619
1003,2619853,2640619
1004,2619853,2640619
1005,2619853,2640619
1006,2619853,2640619
1007,2619853,2640619
1008,2619853,2640619
1009,2619853,2640619
1010,2619853,2638631
1011,2619853,2638631
1012,2619853,2638631
1013,2619853,2638631
1014,2619853,2638631
1015,2619853,2638631
1016,2619853,2619853
1017,2619853,2619853
1018,2619853,2619853
1019,2619853,2619853
1020,2619853,2619853
1021,2619853,2619853
1022,2619853,2619853
1023,2619853,3083928
1024,2619853,2619853
1025,2619853,2619853
1026,2619853,2619853
1027,2619853,2690589
1028,2619853,2690589
1029,2619853,2690589
1030,2619853,2690589
1031,2619853,2690589
1032,2619853,2690589
1033,2619853,2690589
1034,2619853,2709367
1035,2619853,2690589
1036,2619853,2690589
1037,2619853,2690589
1038,2619853,2690589
1039,2619853,2690589
1040,2619853,2690589
1041,2619853,3060336
1042,2619853,3060336
1043,2619853,3050228
1044,2619853,3069006
1045,2619853,3069006
1046,2619853,3069006
1047,2619853,3069006
1048,2619853,3050228
1049,2619853,3050228
1050,2619853,3050228
1051,2619853,3050228
1052,2619853,3099763
1053,2619853,3118541
1054,2619853,3118541
1055,2619853,3118541
1056,2619853,3118541
1057,2619853,3118541
1058,2619853,3118541
1059,2619853,3118541
1060,2619853,3118541
1061,2619853,3128649
1062,2619853,3144371
1063,2619853,2727077
1064,2619853,2727077
1065,2619853,2727077
1066,2619853,2727077
1067,2619853,2637562
1068,2619853,2637562
1069,2619853,2708299
1070,2619853,3214909
1071,2619853,3211887
1072,2619853,3211887
1073,2619853,2705277
1074,2619853,2705277
1075,2619853,2705277
1076,2619853,3108169
1077,2619853,3040976
1078,2619853,2734425
1079,2619853,2734425
1080,2619853,2901940
1081,2619853,2901940
1082,2619853,2901940
1083,2619853,2898080
1084,2619853,2887972
1085,2619853,2813310
1086,2619853,2794532
1087,2619853,2794532
1088,2619853,2778810
1089,2619853,2778810
1090,2619853,2778810
1091,2619853,2708074
1092,2619853,2708074
1093,2619853,2708074
1094,2619853,2708074
1095,2619853,2708074
1096,2619853,2658539
1097,2619853,2658539
1098,2619853,2658539
1099,2619853,2658539
1100,2619853,2658539
1101,2619853,2658539
1102,2619853,2658539
1103,2619853,2658539
1104,2619853,2658539
1105,2619853,2690454
1106,2619853,2690454
1107,2619853,2772917
1108,2619853,2772917
1109,2619853,2772917
1110,2619853,2772917
1111,2619853,2757196
1112,2619853,2757196
1113,2619853,2757196
1114,2619853,2737111
1115,2619853,2737111
1116,2619853,2727424
1117,2619853,2696387
1118,2619853,2798621
1119,2619853,2817399
1120,2619853,3281474
1121,2619853,3160462
1122,2619853,2696387
1123,2619853,2677609
1124,2619853,2677609
1125,2619853,2659711
1126,2619853,2659711
1127,2619853,2659711
1128,2619853,2659711
1129,2619853,2659711
1130,2619853,2659711
1131,2619853,2659711
1132,2619853,2677609
1133,2619853,2677609
1134,2619853,2687296
1135,2619853,2687296
1136,2619853,2687296
1137,2619853,2687296
1138,2619853,2687296
1139,2619853,3103729
1140,2619853,3094922
1141,2619853,2678489
1142,2619853,2678489
1143,2619853,2678489
1144,2619853,2678489
1145,2619853,2678489
1146,2619853,2678489
1147,2619853,2678489
1148,2619853,2678489
1149,2619853,2694210
1150,2619853,2675432
1151,2619853,2675432
1152,2619853,3109763
1153,2619853,2835187
1154,2619853,2693330
1155,2619853,2675432
1156,2619853,2694210
1157,2619853,2694210
1158,2619853,2721795
1159,2619853,2721795
1160,2619853,2780587
1161,2619853,2765821
1162,2619853,2790557
1163,2619853,2790557
1164,2619853,2790557
1165,2619853,2790557
1166,2619853,2771779
1167,2619853,2771779
1168,2619853,2686616
1169,2619853,2687138
1170,2619853,2687138
1171,2619853,2687138
1172,2619853,2687138
1173,2619853,2687138
1174,2619853,2687138
1175,2619853,2687138
1176,2619853,2687138
1177,2619853,2722125
1178,2619853,2722125
1179,2619853,2662888
1180,2619853,2712423
1181,2619853,2712423
1182,2619853,3075786
1183,2619853,3197286
1184,2619853,2828777
1185,2619853,2828777
1186,2619853,2828777
1187,2619853,2731201
1188,2619853,2681666
1189,2619853,2759454
1190,2619853,2759454
1191,2619853,2731937
1192,2619853,2731937
1193,2619853,2727588
1194,2619853,2727588
1195,2619853,2727588
1196,2619853,2727588
1197,2619853,2726852
1198,2619853,2726852
1199,2619853,2726852
1200,2619853,2726852
1201,2619853,2726852
1202,2619853,2726852
1203,2619853,3463161
1204,2619853,3463161
1205,2619853,3463161
1206,2619853,2708074
1207,2619853,2708074
1208,2619853,2708074
1209,2619853,2708074
1210,2619853,2708074
1211,2619853,2708074
1212,2619853,2872995
1213,2619853,2872995
1214,2619853,2872995
1215,2619853,2872995
1216,2619853,2872995
1217,2619853,2872995
1218,2619853,2872995
1219,2619853,2727144
1220,2619853,3482231
1221,2619853,3482231
1222,2619853,3744218
1223,2619853,3007909
1224,2619853,2745922
1225,2619853,2745922
1226,2619853,2745922
1227,2619853,2696387
1228,2619853,2696387
1229,2619853,3622308
1230,2619853,3205875
1231,2619853,3205875
1232,2619853,2696387
1233,2619853,2696387
1234,2619853,2696387
1235,2619853,2696387
1236,2619853,2696387
1237,2619853,2696387
1238,2619853,3414798
1239,2619853,2659711
1240,2619853,2659711
1241,2619853,2841115
1242,2619853,2841115
1243,2619853,2841115
1244,2619853,2659711
1245,2619853,2677609
1246,2619853,2798621
1247,2619853,2798621
1248,2619853,2798621
1249,2619853,2798621
1250,2619853,2798621
1251,2619853,2798621
1252,2619853,2798621
1253,2619853,2798621
1254,2619853,2677609
1255,2619853,2677609
1256,2619853,2816495
1257,2619853,2816495
1258,2619853,2816495
1259,2619853,2816495
1260,2619853,2887231
1261,2619853,2887231
1262,2619853,2887231
1263,2619853,3590058
1264,2619853,3590058
1265,2619853,2825533
1266,2619853,2825533
1267,2619853,2825533
1268,2619853,3338530
1269,2619853,2746337
1270,2619853,2746337
1271,2619853,2677609
1272,2619853,2677609
1273,2619853,2677609
1274,2619853,2677609
1275,2619853,2696387
1276,2619853,2677609
1277,2619853,2677609
1278,2619853,2677609
1279,2619853,2677609
1280,2619853,2677609
1281,2619853,2696387
1282,2619853,2696387
1283,2619853,2764866
1284,2619853,2764866
1285,2619853,2764866
1286,2619853,2746088
1287,2619853,2746088
1288,2619853,2746088
1289,2619853,2867100
1290,2619853,2867100
1291,2619853,2780723
1292,2619853,2659711
1293,2619853,2659711
1294,2619853,2659711
1295,2619853,2659711
1296,2619853,2659711
1297,2619853,2659711
1298,2619853,2659711
1299,2619853,2659711
1300,2619853,2659711
1301,2619853,2737499
1302,2619853,2737499
1303,2619853,2737499
1304,2619853,2823876
1305,2619853,2737499
1306,2619853,2737499
1307,2619853,2787314
1308,2619853,2787314
1309,2619853,2759797
1310,2619853,2759797
1311,2619853,2759797
1312,2619853,2759797
1313,2619853,3269285
1314,2619853,2759797
1315,2619853,2759061
1316,2619853,2759061
1317,2619853,2758113
1318,2619853,2758113
1319,2619853,2747125
1320,2619853,2746603
1321,2619853,2746603
1322,2619853,2746603
1323,2619853,2746603
1324,2619853,2764501
1325,2619853,2764501
1326,2619853,2764501
1327,2619853,2764501
1328,2619853,2764501
1329,2619853,2743145
1330,2619853,2743145
1331,2619853,2743145
1332,2619853,2725247
1333,2619853,2779966
1334,2619853,2779966
1335,2619853,2752832
1336,2619853,2730844
1337,2619853,2730844
1338,2619853,2730844
1339,2619853,2730844
1340,2619853,2715123
1341,2619853,2715123
1342,2619853,2715123
1343,2619853,2715123
1344,2619853,2715123
1345,2619853,2715123
1346,2619853,2737111
1347,2619853,2737111
1348,2619853,2737111
1349,2619853,2737111
1350,2619853,2737111
1351,2619853,2737111
1352,2619853,2737111
1353,2619853,2727424
1354,2619853,2737111
1355,2619853,2737111
1356,2619853,2757196
1357,2619853,2750929
1358,2619853,2911014
1359,2619853,3276273
