iteration,temperature
188,504392.5853385509
189,503472.29244942433
190,502553.6786868876
191,501636.74098727904
192,500721.4762925267
193,499807.88155013835
194,498895.9537131911
195,497985.6897403214
196,497077.0865957149
197,496170.14124909614
198,495264.8506757187
199,494361.21185635484
200,493459.2217772857
201,492558.87743029103
202,491660.17581263935
203,490763.11392707773
204,489867.6887818219
205,488973.89739054645
206,488081.7367723744
207,487191.2039518678
208,486302.2959590174
209,485415.00982923293
210,484529.3426033333
211,483645.2913275364
212,482762.85305344965
213,481882.02483805997
214,481002.80374372384
215,480125.18683815777
216,479249.1711944283
217,478374.7538909423
218,477501.9320114374
219,476630.7026449721
220,475761.0628859158
221,474893.0098339398
222,474026.54059400683
223,473161.6522763621
224,472298.34199652314
225,471436.60687527043
226,470576.4440386378
227,469717.8506179027
228,468860.82374957687
229,468005.36057539645
230,467151.45824231283
231,466299.11390248284
232,465448.3247132594
233,464599.08783718204
234,463751.4004419673
235,462905.2597004995
236,462060.662790821
237,461217.6068961232
238,460376.08920473687
239,459536.10691012273
240,458697.6572108623
241,457860.7373106484
242,457025.3444182758
243,456191.47574763215
244,455359.1285176884
245,454528.2999524897
246,453698.98728114594
247,452871.1877378229
248,452044.8985617326
249,451220.1169971244
250,450396.84029327554
251,449575.0657044822
252,448754.7904900503
253,447936.0119142861
254,447118.72724648763
255,446302.9337609349
256,445488.6287368814
257,444675.80945854465
258,443864.4732150972
259,443054.6173006579
260,442246.23901428236
261,441439.3356599544
262,440633.90454657684
263,439829.9429879625
264,439027.44830282533
265,438226.41781477147
266,437426.8488522903
267,436628.7387487454
268,435832.084842366
269,435036.88447623764
270,434243.1349982937
271,433450.83376130636
272,432659.9781228779
273,431870.5654454316
274,431082.5930962034
275,430296.0584472327
276,429510.9588753538
277,428727.29176218715
278,427945.05449413054
279,427164.24446235044
280,426384.8590627733
281,425606.89569607686
282,424830.3517676814
283,424055.22468774125
284,423281.51187113597
285,422509.2107374619
286,421738.3187110234
287,420968.8332208245
288,420200.75170055986
289,419434.07158860675
290,418668.7903280162
291,417904.90536650456
292,417142.4141564449
293,416381.31415485864
294,415621.602823407
295,414863.2776283825
296,414106.33604070055
297,413350.7755358911
298,412596.59359409014
299,411843.7877000312
300,411092.35534303705
301,410342.2940170115
302,409593.60122043063
303,408846.27445633494
304,408100.3112323206
305,407355.7090605314
306,406612.4654576503
307,405870.5779448913
308,405130.044047991
309,404390.86129720043
310,403653.02722727694
311,402916.5393774757
312,402181.3952915417
313,401447.59251770156
314,400715.1286086553
315,399984.0011215681
316,399254.20761806227
317,398525.74566420907
318,397798.61283052067
319,397072.80669194186
320,396348.3248278422
321,395625.1648220077
322,394903.324262633
323,394182.80074231315
324,393463.5918580357
325,392745.6952111726
326,392029.10840747226
327,391313.82905705145
328,390599.8547743875
329,389887.1831783103
330,389175.81189199415
331,388465.73854295025
332,387756.9607630183
333,387049.476188359
334,386343.282459446
335,385638.3772210579
336,384934.7581222707
337,384232.4228164497
338,383531.36896124185
339,382831.5942185677
340,382133.09625461395
341,381435.87273982534
342,380739.9213488971
343,380045.239760767
344,379351.82565860794
345,378659.6767298197
346,377968.7906660217
347,377279.1651630452
348,376590.7979209254
349,375903.68664389406
350,375217.8290403715
351,374533.22282295936
352,373849.8657084326
353,373167.75541773223
354,372486.8896759574
355,371807.26621235796
356,371128.8827603269
357,370451.7370573928
358,369775.82684521214
359,369101.149869562
360,368427.7038803324
361,367755.4866315187
362,367084.49588121433
363,366414.72939160315
364,365746.1849289521
365,365078.8602636036
366,364412.7531699684
367,363747.86142651766
368,363084.1828157761
369,362421.71512431424
370,361760.4561427412
371,361100.40366569714
372,360441.5554918462
373,359783.90942386875
374,359127.4632684545
375,358472.2148362948
376,357818.16194207576
377,357165.3024044705
378,356513.6340461322
379,355863.1546936867
380,355213.86217772524
381,354565.75433279737
382,353918.8289974036
383,353273.08401398815
384,352628.5172289319
385,351985.126492545
386,351342.90965906007
387,350701.86458662455
388,350061.989137294
389,349423.28117702465
390,348785.7385756665
391,348149.3592069561
392,347514.1409485095
393,346880.0816818151
394,346247.17929222673
395,345615.4316689565
396,344984.83670506766
397,344355.39229746786
398,343727.0963469018
399,343099.9467579445
400,342473.94143899414
401,341849.0783022652
402,341225.35526378144
403,340602.77024336887
404,339981.321164649
405,339361.00595503167
406,338741.82254570845
407,338123.7688716455
408,337506.8428715767
409,336891.0424879969
410,336276.36566715495
411,335662.8103590469
412,335050.37451740913
413,334439.0560997115
414,333828.8530671507
415,333219.7633846432
416,332611.7850208187
417,332004.91594801325
418,331399.1541422624
419,330794.4975832946
420,330190.94425452437
421,329588.49214304565
422,328987.13923962496
423,328386.8835386949
424,327787.7230383472
425,327189.6557403263
426,326592.6796500226
427,325996.7927764656
428,325401.9931323176
429,324808.2787338669
430,324215.64760102105
431,323624.09775730054
432,323033.62722983205
433,322444.2340493418
434,321855.91625014914
435,321268.67187015986
436,320682.4989508597
437,320097.3955373079
438,319513.3596781305
439,318930.3894255139
440,318348.48283519864
441,317767.63796647236
442,317187.85288216383
443,316609.1256486363
444,316031.45433578093
445,315454.8370170106
446,314879.2717692533
447,314304.75667294575
448,313731.289812027
449,313158.8692739322
450,312587.49314958596
451,312017.15953339613
452,311447.86652324745
453,310879.6122204951
454,310312.3947299586
455,309746.2121599152
456,309181.0626220937
457,308616.94423166825
458,308053.8551072519
459,307491.79337089043
460,306930.75714805606
461,306370.7445676411
462,305811.753761952
463,305253.7828667027
464,304696.8300210088
465,304140.89336738107
466,303585.97105171945
467,303032.0612233068
468,302479.16203480266
469,301927.2716422372
470,301376.388205005
471,300826.50988585886
472,300277.6348509039
473,299729.7612695911
474,299182.8873147116
475,298637.0111623901
476,298092.1309920793
477,297548.24498655356
478,297005.3513319027
479,296463.44821752637
480,295922.5338361276
481,295382.60638370697
482,294843.66405955656
483,294305.7050662539
484,293768.72760965617
485,293232.7298988939
486,292697.7101463652
487,292163.66656772984
488,291630.59738190315
489,291098.5008110502
490,290567.3750805797
491,290037.2184191384
492,289508.0290586048
493,288979.80523408356
494,288452.5451838994
495,287926.2471495914
496,287400.909375907
497,286876.5301107962
498,286353.10760540573
499,285830.64011407323
500,285309.1258943213
501,284788.56320685195
502,284268.9503155405
503,283750.2854874299
504,283232.56699272513
505,282715.7931047872
506,282199.9621001274
507,281685.0722584018
508,281171.12186240515
509,280658.1091980655
510,280146.0325544381
511,279634.8902237002
512,279124.68050114485
513,278615.4016851755
514,278107.05207730026
515,277599.6299821263
516,277093.133707354
517,276587.5615637716
518,276082.9118652493
519,275579.18292873364
520,275076.3730742422
521,274574.4806248577
522,274073.5039067224
523,273573.44124903274
524,273074.29098403355
525,272576.0514470126
526,272078.72097629495
527,271582.29791323765
528,271086.78060222394
529,270592.1673906578
530,270098.4566289585
531,269605.64667055506
532,269113.7358718807
533,268622.7225923676
534,268132.60519444104
535,267643.3820435143
536,267155.0515079829
537,266667.61195921944
538,266181.0617715681
539,265695.3993223389
540,265210.6229918029
541,264726.7311631862
542,264243.7222226648
543,263761.59455935936
544,263280.3465653296
545,262799.97663556895
546,262320.4831679994
547,261841.86456346596
548,261364.11922573135
549,260887.24556147074
550,260411.24198026644
551,259936.10689460256
552,259461.8387198597
553,258988.43587430968
554,258515.89677911034
555,258044.21985830012
556,257573.40353879292
557,257103.44625037286
558,256634.346425689
559,256166.10250025007
560,255698.71291241935
561,255232.1761034094
562,254766.4905172769
563,254301.6546009174
564,253837.66680406017
565,253374.52557926308
566,252912.22938190738
567,252450.77667019257
568,251990.16590513123
569,251530.3955505439
570,251071.46407305403
571,250613.36994208273
572,250156.11162984377
573,249699.68761133845
574,249244.09636435055
575,248789.33636944115
576,248335.4061099437
577,247882.30407195885
578,247430.02874434946
579,246978.57861873554
580,246527.95218948927
581,246078.14795372984
582,245629.16441131863
583,245181.00006485404
584,244733.65341966657
585,244287.12298381387
586,243841.4072680757
587,243396.504785949
588,242952.41405364286
589,242509.13359007373
590,242066.6619168603
591,241624.9975583187
592,241184.13904145747
593,240744.08489597277
594,240304.83365424338
595,239866.38385132587
596,239428.7340249496
597,238991.88271551204
598,238555.8284660737
599,238120.5698223534
600,237686.10533272338
601,237252.43354820443
602,236819.5530224611
603,236387.46231179687
604,235956.1599751493
605,235525.64457408528
606,235095.91467279618
607,234666.9688380931
608,234238.8056394021
609,233811.42364875932
610,233384.82144080638
611,232958.9975927855
612,232533.95068453488
613,232109.67929848377
614,231686.18201964794
615,231263.45743562485
616,230841.50413658898
617,230420.3207152871
618,229999.9057670336
619,229580.25788970583
620,229161.37568373934
621,228743.25775212332
622,228325.90270039585
623,227909.30913663926
624,227493.47567147558
625,227078.40091806176
626,226664.0834920852
627,226250.52201175902
628,225837.71509781748
629,225425.6613735114
630,225014.35946460356
631,224603.80799936413
632,224194.00560856605
633,223784.9509254805
634,223376.6425858723
635,222969.07922799548
636,222562.25949258858
637,222156.18202287023
638,221750.84546453456
639,221346.24846574673
640,220942.38967713836
641,220539.2677518031
642,220136.88134529212
643,219735.22911560957
644,219334.3097232082
645,218934.12183098478
646,218534.66410427575
647,218135.9352108527
648,217737.93382091797
649,217340.65860710014
650,216944.1082444497
651,216548.28141043455
652,216153.17678493564
653,215758.7930502426
654,215365.12889104921
655,214972.1829944492
656,214579.95404993166
657,214188.44074937687
658,213797.6417870518
659,213407.55585960584
660,213018.18166606638
661,212629.51790783452
662,212241.56328868077
663,211854.31651474064
664,211467.77629451035
665,211081.9413388426
666,210696.81036094215
667,210312.38207636165
668,209928.65520299724
669,209545.6284610844
670,209163.30057319353
671,208781.67026422586
672,208400.73626140904
673,208020.497294293
674,207640.95209474565
675,207262.09939694873
676,206883.9379373935
677,206506.46645487656
678,206129.68369049567
679,205753.58838764552
680,205378.17929201352
681,205003.45515157568
682,204629.41471659238
683,204256.05673960425
684,203883.37997542793
685,203511.38318115202
686,203140.06511613284
687,202769.42454199036
688,202399.46022260404
689,202030.1709241087
690,201661.55541489043
691,201293.61246558247
692,200926.34084906112
693,200559.7393404416
694,200193.806717074
695,199828.5417585393
696,199463.94324664507
697,199100.00996542163
698,198736.74070111787
699,198374.13424219724
700,198012.18937933372
701,197650.90490540778
702,197290.2796155023
703,196930.31230689868
704,196571.00177907269
705,196212.3468336905
706,195854.3462746048
707,195496.99890785062
708,195140.30354164154
709,194784.25898636554
710,194428.86405458115
711,194074.11756101347
712,193720.01832255017
713,193366.5651582376
714,193013.7568892768
715,192661.5923390196
716,192310.07033296474
717,191959.18969875385
718,191608.94926616762
719,191259.34786712186
720,190910.3843356636
721,190562.05750796726
722,190214.3662223307
723,189867.30931917136
724,189520.8856410224
725,189175.09403252893
726,188829.93334044394
727,188485.40241362466
728,188141.50010302864
729,187798.22526170991
730,187455.5767448152
731,187113.55340958002
732,186772.15411532501
733,186431.37772345197
734,186091.22309744015
735,185751.68910284247
736,185412.77460728172
737,185074.47848044673
738,184736.79959408872
739,184399.73682201738
740,184063.28904009724
741,183727.4551262439
742,183392.23396042024
743,183057.6244246327
744,182723.62540292757
745,182390.23578138728
746,182057.45444812666
747,181725.28029328922
748,181393.7122090435
749,181062.7490895793
750,180732.38983110405
751,180402.63333183914
752,180073.47849201618
753,179744.92421387337
754,179416.96940165185
755,179089.61296159207
756,178762.85380193003
757,178436.69083289377
758,178111.12296669968
759,177786.14911754886
760,177461.7682016235
761,177137.97913708328
762,176814.7808440618
763,176492.17224466288
764,176170.15226295707
765,175848.71982497798
766,175527.87385871875
767,175207.61329412844
768,174887.93706310852
769,174568.8440995092
770,174250.33333912602
771,173932.40371969616
772,173615.05418089495
773,173298.2836643324
774,172982.0911135496
775,172666.47547401517
776,172351.4356931218
777,172036.97072018276
778,171723.0795064283
779,171409.76100500225
780,171097.01417095846
781,170784.83796125738
782,170473.23133476247
783,170162.1932522369
784,169851.72267633994
785,169541.81857162353
786,169232.47990452888
787,168923.70564338294
788,168615.49475839507
789,168307.84622165348
790,168000.7590071219
791,167694.2320906361
792,167388.2644499005
793,167082.85506448481
794,166778.00291582049
795,166473.70698719745
796,166169.9662637607
797,165866.77973250687
798,165564.1463822809
799,165262.06520377257
800,164960.5351895133
801,164659.55533387262
802,164359.12463305492
803,164059.24208509608
804,163759.9066898601
805,163461.1174490358
806,163162.87336613348
807,162865.17344648155
808,162568.0166972233
809,162271.40212731354
810,161975.32874751528
811,161679.79557039644
812,161384.80161032663
813,161090.3458834737
814,160796.42740780063
815,160503.04520306215
816,160210.19829080155
817,159917.8856943473
818,159626.1064388099
819,159334.85955107858
820,159044.1440598181
821,158753.95899546542
822,158464.3033902266
823,158175.1762780734
824,157886.57669474022
825,157598.5036777208
826,157310.95626626498
827,157023.93350137566
828,156737.43442580538
829,156451.45808405324
830,156166.00352236177
831,155881.06978871365
832,155596.65593282852
833,155312.76100615994
834,155029.3840618921
835,154746.52415493675
836,154464.18034192995
837,154182.35168122902
838,153901.03723290935
839,153620.23605876128
840,153339.94722228695
841,153060.1697886972
842,152780.90282490847
843,152502.14539953964
844,152223.89658290896
845,151946.1554470309
846,151668.92106561316
847,151392.19251405346
848,151115.96886943653
849,150840.249210531
850,150565.03261778638
851,150290.31817332987
852,150016.10496096345
853,149742.39206616074
854,149469.17857606395
855,149196.46357948086
856,148924.24616688176
857,148652.52543039646
858,148381.3004638112
859,148110.57036256566
860,147840.33422374996
861,147570.59114610162
862,147301.3402300026
863,147032.58057747618
864,146764.31129218414
865,146496.5314794236
866,146229.2402461242
867,145962.43670084493
868,145696.11995377138
869,145430.2891167126
870,145164.9433030982
871,144900.08162797536
872,144635.70320800596
873,144371.80716146354
874,144108.39260823044
875,143845.45866979475
876,143583.00446924756
877,143321.02913127985
878,143059.53178217966
879,142798.5115498292
880,142537.9675637019
881,142277.8989548595
882,142018.30485594913
883,141759.18440120053
884,141500.53672642307
885,141242.36096900285
886,140984.65626789987
887,140727.4217636452
888,140470.65659833796
889,140214.35991564262
890,139958.5308607861
891,139703.16858055483
892,139448.2722232921
893,139193.84093889495
894,138939.87387881157
895,138686.3701960384
896,138433.3290451172
897,138180.74958213235
898,137928.63096470808
899,137676.97235200545
900,137425.7729047198
901,137175.03178507776
902,136924.7481568345
903,136674.92118527106
904,136425.5500371914
905,136176.63388091972
906,135928.17188629764
907,135680.16322468146
908,135432.6070689394
909,135185.50259344882
910,134938.84897409347
911,134692.64538826075
912,134446.89101483897
913,134201.5850342146
914,133956.72662826953
915,133712.31498037837
916,133468.34927540572
917,133224.82869970342
918,132981.75244110785
919,132739.11968893724
920,132496.92963398894
921,132255.1814685368
922,132013.8743863283
923,131773.0075825821
924,131532.5802539851
925,131292.59159869
926,131053.04081631247
927,130813.92710792851
928,130575.24967607183
929,130337.00772473117
930,130099.2004593476
931,129861.82708681194
932,129624.88681546207
933,129388.3788550803
934,129152.30241689074
935,128916.65671355667
936,128681.44095917791
937,128446.6543692882
938,128212.29616085257
939,127978.36555226476
940,127744.86176334458
941,127511.78401533535
942,127279.13153090123
943,127046.90353412472
944,126815.099250504
945,126583.71790695038
946,126352.7587317857
947,126122.22095473978
948,125892.10380694787
949,125662.406520948
950,125433.12833067853
951,125204.26847147552
952,124975.82618007019
953,124747.80069458642
954,124520.19125453815
955,124292.99710082688
956,124066.21747573912
957,123839.85162294388
958,123613.89878749015
959,123388.35821580434
960,123163.22915568782
961,122938.51085631439
962,122714.20256822776
963,122490.30354333909
964,122266.81303492445
965,122043.73029762234
966,121821.05458743125
967,121598.78516170711
968,121376.92127916086
969,121155.46219985597
970,120934.40718520596
971,120713.75549797193
972,120493.50640226013
973,120273.65916351949
974,120054.21304853918
975,119835.16732544612
976,119616.52126370261
977,119398.27413410383
978,119180.42520877546
979,118962.9737611712
980,118745.91906607042
981,118529.26039957564
982,118312.9970391102
983,118097.12826341583
984,117881.65335255023
985,117666.57158788468
986,117451.88225210163
987,117237.5846291923
988,117023.67800445434
989,116810.16166448941
990,116597.03489720079
991,116384.29699179102
992,116171.94723875956
993,115959.98492990035
994,115748.40935829954
995,115537.21981833305
996,115326.41560566425
997,115115.99601724165
998,114905.96035129647
999,114696.30790734038
1000,114487.03798616311
1001,114278.14988983015
1002,114069.64292168041
1003,113861.51638632388
1004,113653.76958963937
1005,113446.40183877212
1006,113239.41244213152
1007,113032.80070938883
1008,112826.56595147483
1009,112620.70748057756
1010,112415.22461014001
1011,112210.11665485783
1012,112005.38293067706
1013,111801.02275479182
1014,111597.03544564203
1015,111393.4203229112
1016,111190.17670752408
1017,110987.30392164444
1018,110784.80128867282
1019,110582.66813324422
1020,110380.90378122592
1021,110179.50755971516
1022,109978.47879703695
1023,109777.81682274179
1024,109577.52096760347
1025,109377.59056361683
1026,109178.0249439955
1027,108978.82344316969
1028,108779.98539678403
1029,108581.51014169525
1030,108383.39701597007
1031,108185.6453588829
1032,107988.25451091371
1033,107791.22381374579
1034,107594.55261026356
1035,107398.24024455041
1036,107202.28606188647
1037,107006.68940874643
1038,106811.4496327974
1039,106616.56608289671
1040,106422.0381090897
1041,106227.86506260763
1042,106034.04629586545
1043,105840.58116245968
1044,105647.46901716624
1045,105454.70921593827
1046,105262.30111590405
1047,105070.24407536478
1048,104878.53745379252
1049,104687.18061182796
1050,104496.17291127838
1051,104305.51371511545
1052,104115.20238747314
1053,103925.2382936456
1054,103735.62080008503
1055,103546.34927439959
1056,103357.42308535126
1057,103168.84160285375
1058,102980.60419797039
1059,102792.71024291207
1060,102605.15911103509
1061,102417.9501768391
1062,102231.08281596503
1063,102044.55640519295
1064,101858.37032244008
1065,101672.52394675864
1066,101487.01665833379
1067,101301.8478384816
1068,101117.01686964695
1069,100932.5231354015
1070,100748.3660204416
1071,100564.54491058625
1072,100381.05919277511
1073,100197.90825506634
1074,100015.09148663466
1075,99832.60827776925
1076,99650.45801987177
1077,99468.6401054543
1078,99287.15392813728
1079,99105.99888264756
1080,98925.17436481634
1081,98744.67977157714
1082,98564.51450096384
1083,98384.67795210861
1084,98205.16952523997
1085,98025.9886216807
1086,97847.13464384599
1087,97668.60699524128
1088,97490.40508046038
1089,97312.52830518344
1090,97134.976076175
1091,96957.74780128196
1092,96780.84288943169
1093,96604.26075062995
1094,96428.000795959
1095,96252.06243757562
1096,96076.44508870912
1097,95901.14816365945
1098,95726.17107779517
1099,95551.51324755153
1100,95377.17409042854
1101,95203.15302498902
1102,95029.44947085663
1103,94856.06284871399
1104,94682.9925803007
1105,94510.23808841144
1106,94337.798796894
1107,94165.67413064744
1108,93993.8635156201
1109,93822.36637880771
1110,93651.18214825148
1111,93480.3102530362
1112,93309.75012328831
1113,93139.50119017404
1114,92969.56288589745
1115,92799.93464369862
1116,92630.6158978517
1117,92461.60608366303
1118,92292.90463746928
1119,92124.51099663554
1120,91956.42459955347
1121,91788.64488563941
1122,91621.17129533253
1123,91454.00327009293
1124,91287.14025239981
1125,91120.5816857496
1126,90954.32701465409
1127,90788.37568463861
1128,90622.72714224014
1129,90457.3808350055
1130,90292.33621148948
1131,90127.59272125304
1132,89963.14981486139
1133,89799.00694388228
1134,89635.16356088407
1135,89471.61911943395
1136,89308.37307409609
1137,89145.42488042985
1138,88982.77399498799
1139,88820.41987531476
1140,88658.36197994418
1141,88496.59976839821
1142,88335.13270118494
1143,88173.96023979677
1144,88013.08184670868
1145,87852.49698537636
1146,87692.20512023447
1147,87532.20571669484
1148,87372.49824114467
1149,87213.0821609448
1150,87053.95694442787
1151,86895.1220608966
1152,86736.57698062196
1153,86578.32117484149
1154,86420.35411575745
1155,86262.67527653513
1156,86105.28413130101
1157,85948.1801551411
1158,85791.36282409914
1159,85634.83161517483
1160,85478.58600632215
1161,85322.62547644756
1162,85166.9495054083
1163,85011.5575740106
1164,84856.44916400805
1165,84701.62375809977
1166,84547.08083992873
1167,84392.81989408004
1168,84238.84040607917
1169,84085.14186239033
1170,83931.72375041468
1171,83778.58555848864
1172,83625.72677588221
1173,83473.14689279723
1174,83320.8454003657
1175,83168.82179064807
1176,83017.07555663158
1177,82865.6061922285
1178,82714.41319227453
1179,82563.49605252706
1180,82412.85426966347
1181,82262.48734127951
1182,82112.3947658876
1183,81962.57604291513
1184,81813.03067270282
1185,81663.75815650307
1186,81514.75799647823
1187,81366.02969569902
1188,81217.57275814282
1189,81069.38668869203
1190,80921.47099313243
1191,80773.82517815151
1192,80626.44875133685
1193,80479.34122117444
1194,80332.5020970471
1195,80185.93088923277
1196,80039.62710890296
1197,79893.59026812104
1198,79747.81987984067
1199,79602.31545790411
1200,79457.07651704072
1201,79312.1025728652
1202,79167.39314187606
1203,79022.94774145397
1204,78878.7658898602
1205,78734.84710623494
1206,78591.19091059577
1207,78447.79682383602
1208,78304.66436772316
1209,78161.79306489723
1210,78019.18243886923
1211,77876.83201401957
1212,77734.74131559643
1213,77592.9098697142
1214,77451.33720335193
1215,77310.02284435168
1216,77168.96632141704
1217,77028.16716411147
1218,76887.62490285677
1219,76747.33906893151
1220,76607.3091944695
1221,76467.53481245818
1222,76328.01545673706
1223,76188.75066199621
1224,76049.73996377469
1225,75910.98289845895
1226,75772.4790032814
1227,75634.22781631876
1228,75496.22887649052
1229,75358.48172355752
1230,75220.98589812024
1231,75083.74094161743
1232,74946.74639632448
1233,74810.00180535192
1234,74673.50671264392
1235,74537.26066297674
1236,74401.26320195722
1237,74265.51387602127
1238,74130.01223243236
1239,73994.75781927998
1240,73859.75018547819
1241,73724.98888076405
1242,73590.47345569616
1243,73456.20346165317
1244,73322.17845083225
1245,73188.3979762476
1246,73054.86159172897
1247,72921.56885192022
1248,72788.51931227774
1249,72655.71252906902
1250,72523.14805937117
1251,72390.82546106947
1252,72258.7442928558
1253,72126.90411422729
1254,71995.30448548475
1255,71863.9449677313
1256,71732.82512287078
1257,71601.94451360642
1258,71471.30270343929
1259,71340.89925666689
1260,71210.73373838168
1261,71080.80571446965
1262,70951.11475160882
1263,70821.66041726788
1264,70692.44227970464
1265,70563.4599079647
1266,70434.71287187994
1267,70306.20074206709
1268,70177.92308992633
1269,70049.87948763988
1270,69922.06950817045
1271,69794.49272525999
1272,69667.14871342813
1273,69540.03704797084
1274,69413.15730495896
1275,69286.50906123687
1276,69160.09189442094
1277,69033.90538289826
1278,68907.94910582516
1279,68782.22264312583
1280,68656.7255754909
1281,68531.45748437606
1282,68406.41795200066
1283,68281.60656134631
1284,68157.0228961555
1285,68032.6665409302
1286,67908.53708093047
1287,67784.63410217312
1288,67660.95719143027
1289,67537.50593622797
1290,67414.27992484492
1291,67291.27874631097
1292,67168.50199040584
1293,67045.94924765771
1294,66923.62010934188
1295,66801.51416747936
1296,66679.63101483556
1297,66557.9702449189
1298,66436.5314519795
1299,66315.31423100777
1300,66194.31817773306
1301,66073.54288862237
1302,65952.98796087896
1303,65832.65299244101
1304,65712.5375819803
1305,65592.64132890083
1306,65472.963833337526
1307,65353.50469615489
1308,65234.26351894566
1309,65115.23990402951
1310,64996.4334544517
1311,64877.843773981724
1312,64759.47046711206
1313,64641.31313905681
1314,64523.37139575035
1315,64405.64484384609
1316,64288.1330907151
1317,64170.835744444834
1318,64053.752413837814
1319,63936.88270841032
1320,63820.226238391086
1321,63703.78261472001
1322,63587.55144904686
1323,63471.53235372997
1324,63355.72494183493
1325,63240.12882713333
1326,63124.74362410146
1327,63009.568947919004
1328,62894.60441446779
1329,62779.84964033047
1330,62665.30424278928
1331,62550.96783982474
1332,62436.84005011439
1333,62322.92049303152
1334,62209.20878864387
1335,62095.704557712415
1336,61982.40742169006
1337,61869.317002720396
1338,61756.43292363643
1339,61643.75480795933
1340,61531.28227989719
1341,61419.014964343725
1342,61306.952486877075
1343,61195.09447375853
1344,61083.44055193129
1345,60971.990349019216
1346,60860.74349332558
1347,60749.69961383185
1348,60638.858340196435
1349,60528.219302753445
1350,60417.78213251148
1351,60307.54646115237
1352,60197.51192102998
1353,60087.67814516896
1354,59978.04476726351
1355,59868.61142167621
1356,59759.37774343672
1357,59650.34336824066
1358,59541.50793244831
1359,59432.87107308344
1360,59324.4324278321
1361,59216.19163504138
1362,59108.14833371825
1363,59000.30216352832
1364,58892.65276479466
1365,58785.199778496564
1366,58677.942846268415
