iteration,operator_0,operator_1,operator_2,operator_3
126,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
127,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
128,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
129,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
130,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
131,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
132,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
133,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
134,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
135,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
136,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
137,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
138,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
139,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
140,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
141,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
142,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
143,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
144,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
145,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
146,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
147,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
148,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
149,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
150,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
151,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
152,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
153,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
154,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
155,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
156,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
157,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
158,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
159,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
160,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
161,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
162,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
163,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
164,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
165,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
166,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
167,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
168,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
169,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
170,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
171,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
172,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
173,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
174,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
175,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
176,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
177,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
178,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
179,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
180,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
181,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
182,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
183,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
184,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
185,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
186,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
187,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
188,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
189,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
190,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
191,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
192,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
193,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
194,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
195,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
196,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
197,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
198,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
199,0.27923941059183977,0.27359821037786314,0.25677187180858824,0.19039050722170892
200,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
201,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
202,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
203,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
204,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
205,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
206,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
207,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
208,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
209,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
210,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
211,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
212,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
213,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
214,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
215,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
216,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
217,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
218,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
219,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
220,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
221,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
222,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
223,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
224,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
225,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
226,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
227,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
228,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
229,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
230,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
231,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
232,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
233,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
234,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
235,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
236,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
237,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
238,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
239,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
240,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
241,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
242,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
243,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
244,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
245,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
246,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
247,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
248,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
249,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
250,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
251,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
252,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
253,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
254,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
255,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
256,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
257,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
258,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
259,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
260,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
261,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
262,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
263,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
264,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
265,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
266,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
267,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
268,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
269,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
270,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
271,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
272,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
273,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
274,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
275,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
276,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
277,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
278,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
279,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
280,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
281,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
282,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
283,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
284,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
285,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
286,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
287,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
288,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
289,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
290,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
291,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
292,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
293,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
294,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
295,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
296,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
297,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
298,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
299,0.357933984860079,0.3266572048864303,0.20737611126331204,0.10803269899017884
300,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
301,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
302,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
303,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
304,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
305,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
306,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
307,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
308,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
309,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
310,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
311,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
312,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
313,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
314,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
315,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
316,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
317,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
318,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
319,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
320,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
321,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
322,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
323,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
324,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
325,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
326,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
327,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
328,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
329,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
330,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
331,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
332,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
333,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
334,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
335,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
336,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
337,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
338,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
339,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
340,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
341,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
342,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
343,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
344,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
345,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
346,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
347,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
348,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
349,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
350,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
351,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
352,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
353,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
354,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
355,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
356,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
357,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
358,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
359,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
360,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
361,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
362,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
363,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
364,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
365,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
366,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
367,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
368,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
369,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
370,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
371,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
372,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
373,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
374,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
375,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
376,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
377,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
378,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
379,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
380,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
381,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
382,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
383,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
384,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
385,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
386,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
387,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
388,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
389,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
390,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
391,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
392,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
393,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
394,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
395,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
396,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
397,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
398,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
399,0.45952546996458826,0.31099291354847886,0.16387976301047386,0.0656018534764591
400,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
401,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
402,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
403,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
404,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
405,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
406,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
407,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
408,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
409,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
410,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
411,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
412,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
413,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
414,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
415,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
416,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
417,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
418,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
419,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
420,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
421,0.45718513977811714,0.25449931990347774,0.2529646622499705,0.035350878068434746
