iteration,operator_0,operator_1,operator_2,operator_3
88,0,0,-35002624,0
89,0,0,0,-35002624
90,0,0,0,0
91,-35002624,0,0,0
92,0,-433715,0,0
93,0,-34568909,0,0
94,0,-1428,0,0
95,0,0,0,-34567481
96,0,0,0,-34567481
97,0,-139342,0,0
98,0,0,0,-34428139
99,0,-181646,0,0
100,0,19811,0,0
101,0,0,0,-34266304
102,0,40413,0,0
103,32349,0,0,0
104,0,0,-34339066,0
105,0,0,-34339066,0
106,-34339066,0,0,0
107,-34339066,0,0,0
108,0,0,-34339066,0
109,0,0,0,-34339066
110,0,0,0,-34339066
111,0,0,0,-34339066
112,-24693,0,0,0
113,0,14379,0,0
114,0,0,-419049,0
115,0,0,-33909703,0
116,0,-465572,0,0
117,0,-505671,0,0
118,0,0,-32938460,0
119,0,0,0,0
120,0,0,-32938460,0
121,0,44967,0,0
122,0,-22581,0,0
123,0,0,0,-32960846
124,0,0,-32960846,0
125,0,94413,0,0
126,0,0,-33055259,0
127,0,0,-33055259,0
128,0,0,0,0
129,0,0,-33055259,0
130,0,0,-33055259,0
131,0,169719,0,0
132,0,0,0,-33224978
133,0,0,0,-33224978
134,0,0,0,-33224978
135,0,0,0,-33224978
136,0,614948,0,0
137,0,0,-33839926,0
138,-68762,0,0,0
139,-33771164,0,0,0
140,0,0,0,-33771164
141,0,0,-33771164,0
142,0,0,-33771164,0
143,0,-33771164,0,0
144,0,0,0,0
145,0,0,0,-33771164
146,0,0,0,-33771164
147,0,-33771164,0,0
148,0,0,-33771164,0
149,0,0,0,-33771164
150,0,0,-33771164,0
151,0,0,-33771164,0
152,0,0,-33771164,0
153,0,-33771164,0,0
154,0,0,0,-33771164
155,0,0,0,-33771164
156,0,0,94150,0
157,0,0,-33865314,0
158,0,0,0,-395825
159,0,0,0,0
160,0,-67864,0,0
161,-506507,0,0,0
162,-53988,0,0,0
163,22833,0,0,0
164,0,0,0,0
165,0,-32863963,0,0
166,-32863963,0,0,0
167,-142,0,0,0
168,-32863821,0,0,0
169,0,-32863821,0,0
170,-32863821,0,0,0
171,-185272,0,0,0
172,0,0,0,-32678549
173,0,-289933,0,0
174,0,0,-32388616,0
175,0,0,0,-32388616
176,0,-32388616,0,0
177,0,0,0,0
178,0,0,751597,0
179,0,-33140213,0,0
180,-9168,0,0,0
181,0,0,0,-33131045
182,-33131045,0,0,0
183,0,0,0,-33131045
184,0,-33131045,0,0
185,0,-33131045,0,0
186,0,25763,0,0
187,-12380,0,0,0
188,0,0,0,-33144428
189,0,205398,0,0
190,88314,0,0,0
191,0,0,-33438140,0
192,0,0,-33438140,0
193,0,0,0,36385
194,0,0,0,-33474525
195,0,0,0,-33474525
196,0,0,0,-33474525
197,0,0,0,-33474525
198,0,-270997,0,0
199,0,-33203528,0,0
200,0,0,-33203528,0
201,0,-88167,0,0
202,0,-33115361,0,0
203,0,0,-33115361,0
204,0,118612,0,0
205,0,152838,0,0
206,0,-33386811,0,0
207,0,0,0,-33386811
208,0,-33386811,0,0
209,0,0,0,621324
210,0,169842,0,0
211,0,0,0,0
212,0,0,0,-34177977
213,0,0,0,-34177977
214,0,-34177977,0,0
215,0,-108531,0,0
216,0,0,-34069446,0
217,0,0,0,0
218,0,-34069446,0,0
219,-273059,0,0,0
220,0,-33796387,0,0
221,0,-33796387,0,0
222,0,-33796387,0,0
223,-33796387,0,0,0
224,0,0,0,-33796387
225,0,-33796387,0,0
226,-33796387,0,0,0
227,0,0,0,-33796387
228,188092,0,0,0
229,0,-33984479,0,0
230,0,0,-33984479,0
231,0,0,182572,0
232,0,0,-34167051,0
233,-91684,0,0,0
234,0,-34075367,0,0
235,0,0,0,-34075367
236,0,0,-34075367,0
237,0,0,0,-34075367
238,31070,0,0,0
239,0,0,0,0
240,0,-34106437,0,0
241,-9473,0,0,0
242,-35175,0,0,0
243,0,0,0,-34061789
244,0,0,0,0
245,0,0,-34061789,0
246,0,0,0,-34061789
247,0,-34061789,0,0
248,0,-92073,0,0
249,-33969716,0,0,0
250,0,-33969716,0,0
251,0,0,0,-33969716
252,-58383,0,0,0
253,0,0,0,0
254,0,-549489,0,0
255,0,0,0,-33361844
256,0,-33361844,0,0
257,0,0,-33361844,0
258,-33361844,0,0,0
259,-61615,0,0,0
260,0,0,0,0
261,-33300229,0,0,0
262,0,-33300229,0,0
263,0,0,-543147,0
264,0,0,0,0
265,0,-431083,0,0
266,-175153,0,0,0
267,0,128189,0,0
268,0,19275,0,0
269,0,0,652074,0
270,0,-32950384,0,0
271,0,-32950384,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,0
275,0,-17184,0,0
276,-32933200,0,0,0
277,-731823,0,0,0
278,0,-37687,0,0
279,-32163690,0,0,0
280,0,0,0,-32163690
281,0,0,0,0
282,-118399,0,0,0
283,0,-92094,0,0
284,0,0,0,-31953197
285,-31953197,0,0,0
286,0,0,-31953197,0
287,-31953197,0,0,0
288,0,0,0,-31953197
289,-31953197,0,0,0
290,-31953197,0,0,0
291,-31953197,0,0,0
292,0,50101,0,0
293,0,0,0,0
294,-32003298,0,0,0
295,0,0,0,0
296,-32003298,0,0,0
297,0,0,0,-32003298
298,0,-32003298,0,0
299,0,0,0,-32003298
300,0,0,0,-32003298
301,0,-84475,0,0
302,0,0,0,-31918823
303,0,0,-31918823,0
304,-31918823,0,0,0
305,0,0,-31918823,0
306,0,0,-31918823,0
307,0,-31918823,0,0
308,0,0,0,0
309,0,0,0,-31918823
310,0,0,0,0
311,0,0,0,-31918823
312,0,0,0,-31918823
313,0,-92047,0,0
314,0,-31826776,0,0
315,0,0,0,0
316,-31826776,0,0,0
317,-31826776,0,0,0
318,0,0,-31826776,0
319,-31826776,0,0,0
320,0,0,-31826776,0
321,0,0,-31826776,0
322,0,0,-31826776,0
323,-31826776,0,0,0
324,-31826776,0,0,0
325,-31826776,0,0,0
326,0,-31826776,0,0
327,-61470,0,0,0
328,-31765306,0,0,0
329,0,0,-31765306,0
330,0,0,0,0
331,0,0,0,0
332,0,0,0,0
333,0,0,0,0
334,0,-31765306,0,0
335,0,0,0,0
336,-31765306,0,0,0
337,-373322,0,0,0
338,0,-31391984,0,0
339,0,0,0,0
340,0,-31391984,0,0
341,0,0,0,0
342,0,-31391984,0,0
343,0,-31391984,0,0
344,0,-31391984,0,0
345,-10130,0,0,0
346,0,0,-31381854,0
347,0,0,0,-31381854
348,0,0,-31381854,0
349,1,0,0,0
350,0,0,-31381855,0
351,-31381855,0,0,0
352,0,13374,0,0
353,0,-31395229,0,0
354,0,0,0,0
355,-31395229,0,0,0
356,-31395229,0,0,0
357,-31395229,0,0,0
358,0,0,0,-31395229
359,0,-31395229,0,0
360,0,0,0,-31395229
361,0,-31395229,0,0
362,0,-31395229,0,0
363,0,0,0,0
364,0,-31395229,0,0
365,-31395229,0,0,0
366,0,0,0,-31395229
367,0,0,-31395229,0
368,0,-31395229,0,0
369,0,262812,0,0
370,0,0,-31658041,0
371,0,15036,0,0
372,0,0,-31673077,0
373,0,-31673077,0,0
374,0,-31673077,0,0
375,33973,0,0,0
376,1588,0,0,0
377,0,-31708638,0,0
378,0,-641611,0,0
379,0,0,-31067027,0
380,0,0,-31067027,0
381,0,0,-31067027,0
382,0,0,0,0
383,0,-31067027,0,0
384,0,0,0,0
385,0,-31067027,0,0
386,514278,0,0,0
387,0,0,0,0
388,0,0,0,-31581305
389,-31581305,0,0,0
390,0,0,-31581305,0
391,0,-31581305,0,0
392,-3071,0,0,0
393,0,0,0,-31578234
394,-3762,0,0,0
395,0,0,0,0
396,0,0,0,0
397,0,0,0,0
398,0,0,0,-31574472
399,-23184,0,0,0
400,0,-31551288,0,0
401,0,0,0,0
402,0,-206725,0,0
403,0,-31344563,0,0
404,-31344563,0,0,0
405,0,-31344563,0,0
406,0,0,-31344563,0
407,-31344563,0,0,0
408,0,0,-31344563,0
409,0,0,0,0
410,0,0,0,0
411,-31344563,0,0,0
412,0,0,0,0
413,-31344563,0,0,0
414,0,-31344563,0,0
415,-153977,0,0,0
416,0,-31190586,0,0
417,-31190586,0,0,0
418,0,0,0,0
419,0,-31190586,0,0
420,0,-845321,0,0
421,-30345265,0,0,0
422,0,0,-30345265,0
423,0,0,0,0
424,0,0,-30345265,0
425,0,0,-30345265,0
426,0,0,-30345265,0
427,-30345265,0,0,0
428,0,0,0,-30345265
429,0,0,0,0
430,0,0,-30345265,0
431,0,-30345265,0,0
432,0,0,0,-30345265
433,3161,0,0,0
434,0,-30348426,0,0
435,0,0,-30348426,0
436,0,-154698,0,0
437,0,-30193728,0,0
438,0,-30193728,0,0
439,-30193728,0,0,0
440,-30305,0,0,0
441,0,-30163423,0,0
442,0,0,0,0
443,0,-577831,0,0
444,0,-307133,0,0
445,0,0,-29278459,0
446,12645,0,0,0
447,0,-29291104,0,0
448,-29291104,0,0,0
449,0,-29291104,0,0
450,30245,0,0,0
451,0,0,0,0
452,0,-29321349,0,0
453,0,48953,0,0
454,0,0,0,0
455,0,0,0,0
456,-29370302,0,0,0
457,0,0,0,0
458,0,-29370302,0,0
459,0,-29370302,0,0
460,0,0,0,0
461,0,-29370302,0,0
462,0,0,-29370302,0
463,-542647,0,0,0
464,0,0,0,0
465,0,-28827655,0,0
466,0,0,0,0
467,0,0,221275,0
468,27948,0,0,0
469,0,59547,0,0
470,0,0,0,0
471,0,0,0,0
472,-29136425,0,0,0
473,0,0,0,0
474,0,0,-29136425,0
475,0,-29136425,0,0
476,0,-29136425,0,0
477,0,0,0,0
478,0,-29136425,0,0
479,0,-29136425,0,0
480,0,95490,0,0
481,0,-29231915,0,0
482,0,0,0,0
483,0,-29231915,0,0
484,0,0,0,-29231915
485,0,-29231915,0,0
486,0,0,0,0
487,0,0,0,0
488,0,0,-29231915,0
489,0,-29231915,0,0
490,0,0,0,-29231915
491,0,-15984,0,0
492,0,0,0,0
493,0,0,0,0
494,34375,0,0,0
495,-29250306,0,0,0
496,403186,0,0,0
497,0,-29653492,0,0
498,0,0,0,0
499,0,-29653492,0,0
500,-29653492,0,0,0
501,1840,0,0,0
502,0,0,0,0
503,-29655332,0,0,0
504,0,-29655332,0,0
505,0,-29655332,0,0
506,0,-29655332,0,0
507,0,41449,0,0
508,0,0,0,0
509,0,0,0,0
510,0,0,0,0
511,0,-29696781,0,0
512,-393298,0,0,0
513,-29303483,0,0,0
514,0,-29303483,0,0
515,-52664,0,0,0
516,-29250819,0,0,0
517,0,57591,0,0
518,0,-267555,0,0
519,0,-29040855,0,0
520,0,-29040855,0,0
521,0,0,0,0
522,0,-954963,0,0
523,0,461579,0,0
524,0,0,-28547471,0
525,0,-43397,0,0
526,92596,0,0,0
527,42315,0,0,0
528,16036,0,0,0
529,0,-28655021,0,0
530,-28655021,0,0,0
531,0,0,0,0
532,0,-28655021,0,0
533,0,-55617,0,0
534,0,-28599404,0,0
535,0,67219,0,0
536,0,42517,0,0
537,0,0,-28709140,0
538,0,-28709140,0,0
539,0,-28709140,0,0
540,-16655,0,0,0
541,-28692485,0,0,0
542,0,0,0,0
543,0,0,-28692485,0
544,-28692485,0,0,0
545,0,0,0,0
546,0,0,0,-28692485
547,0,-28692485,0,0
548,-28692485,0,0,0
549,0,-485677,0,0
550,-28206808,0,0,0
551,-79923,0,0,0
552,0,-28126885,0,0
553,-15365,0,0,0
554,-6437,0,0,0
555,-28105083,0,0,0
556,0,-83496,0,0
557,0,0,-28021587,0
558,-28021587,0,0,0
559,0,0,0,-28021587
560,0,-28021587,0,0
561,0,-28021587,0,0
562,-28021587,0,0,0
563,0,-28021587,0,0
564,-28021587,0,0,0
565,0,0,0,0
566,-34283,0,0,0
567,0,0,0,-27987304
568,0,-114006,0,0
569,0,-27873298,0,0
570,0,-27873298,0,0
571,0,-27873298,0,0
572,0,0,0,0
573,0,-27873298,0,0
574,0,0,-27873298,0
575,2869,0,0,0
576,0,-27876167,0,0
577,0,102691,0,0
578,0,-119970,0,0
579,400111,0,0,0
580,0,0,-28258999,0
581,-28258999,0,0,0
582,0,0,-28258999,0
583,0,0,0,0
584,-104278,0,0,0
585,0,0,0,0
586,-28154721,0,0,0
587,-28154721,0,0,0
588,-545826,0,0,0
589,0,0,0,-27608895
590,-27608895,0,0,0
591,0,0,0,0
592,0,-27608895,0,0
593,-772,0,0,0
594,0,135463,0,0
595,-27743586,0,0,0
596,-50893,0,0,0
597,0,0,-27692693,0
598,0,0,0,0
599,69731,0,0,0
600,0,-27762424,0,0
601,-27762424,0,0,0
602,0,-27762424,0,0
603,0,65342,0,0
604,0,738774,0,0
605,-44492,0,0,0
606,0,0,0,0
607,-41173,0,0,0
608,13664,0,0,0
609,-28494539,0,0,0
610,0,0,0,0
611,0,-28494539,0,0
612,0,-28494539,0,0
613,0,-28494539,0,0
614,0,0,0,0
615,0,-28494539,0,0
616,-28494539,0,0,0
617,-50469,0,0,0
618,0,0,0,0
619,0,-28444070,0,0
620,-28444070,0,0,0
621,0,-28444070,0,0
622,0,-28444070,0,0
623,-8369,0,0,0
624,0,-28435701,0,0
625,-28435701,0,0,0
626,0,-28435701,0,0
627,0,0,0,0
628,0,-28435701,0,0
629,-34137,0,0,0
630,0,0,0,-28401564
631,0,27475,0,0
632,0,-28429039,0,0
633,0,-71858,0,0
634,0,-28357181,0,0
635,0,-28357181,0,0
636,205853,0,0,0
637,0,-67648,0,0
638,0,0,0,0
639,0,-28495386,0,0
640,-17930,0,0,0
641,-35037,0,0,0
642,-28442419,0,0,0
643,0,0,0,-28442419
644,0,-28442419,0,0
645,-28442419,0,0,0
646,0,0,0,0
647,0,-28442419,0,0
648,-28442419,0,0,0
649,0,-28442419,0,0
650,-28442419,0,0,0
651,-13709,0,0,0
652,0,-28428710,0,0
653,-28428710,0,0,0
654,0,-28428710,0,0
655,0,0,-28428710,0
656,-28428710,0,0,0
657,0,-28428710,0,0
658,0,-28428710,0,0
659,0,0,0,-28428710
660,0,108703,0,0
661,0,0,0,0
662,-119684,0,0,0
663,0,0,0,0
664,0,-28417729,0,0
665,0,-28417729,0,0
666,0,0,0,0
667,-28417729,0,0,0
668,0,-28417729,0,0
669,0,0,0,-28417729
670,0,-28417729,0,0
671,-28417729,0,0,0
672,0,0,0,0
673,-28417729,0,0,0
674,0,0,841375,0
675,0,-29259104,0,0
676,51242,0,0,0
677,-29310346,0,0,0
678,0,529078,0,0
679,0,-29839424,0,0
680,0,-54239,0,0
681,0,0,-29785185,0
682,0,-29785185,0,0
683,0,-377246,0,0
684,109270,0,0,0
685,21225,0,0,0
686,0,0,85176,0
687,0,-29623610,0,0
688,0,0,0,0
689,-29623610,0,0,0
690,0,-29623610,0,0
691,0,0,0,0
692,0,-29623610,0,0
693,0,0,0,0
694,0,0,0,0
695,0,-29623610,0,0
696,-29623610,0,0,0
697,0,-29623610,0,0
698,-125566,0,0,0
699,0,-29498044,0,0
700,0,-29498044,0,0
701,0,-29498044,0,0
702,0,-29498044,0,0
703,-10029,0,0,0
704,0,0,0,0
705,0,0,0,0
706,59774,0,0,0
707,0,-93810,0,0
708,0,-29453979,0,0
709,0,178605,0,0
710,0,67838,0,0
711,0,-904,0,0
712,0,93889,0,0
713,0,0,0,0
714,55347,0,0,0
715,0,0,0,0
716,0,-29848754,0,0
717,-29848754,0,0,0
718,-1541,0,0,0
719,0,0,-29847213,0
720,95230,0,0,0
721,0,0,0,0
722,0,0,0,0
723,0,0,0,0
724,-37551,0,0,0
725,0,0,0,0
726,0,0,0,0
727,0,-29904892,0,0
728,0,0,-29904892,0
729,0,-29904892,0,0
730,0,-29904892,0,0
731,-109401,0,0,0
732,0,0,190626,0
733,0,0,-29986117,0
734,0,0,0,0
735,0,0,0,0
736,0,0,0,0
737,0,-156319,0,0
738,0,0,0,-29829798
739,0,171455,0,0
740,0,-30001253,0,0
741,28452,0,0,0
742,0,104518,0,0
743,0,-156413,0,0
744,0,-29977810,0,0
745,0,-13072,0,0
746,0,-29964738,0,0
747,0,0,-29964738,0
748,-5228,0,0,0
749,0,0,-29959510,0
750,-29959510,0,0,0
751,0,-23266,0,0
752,-29936244,0,0,0
753,0,-29936244,0,0
754,-29936244,0,0,0
755,0,0,0,0
756,0,0,0,0
757,-29936244,0,0,0
758,0,0,0,0
759,0,-102291,0,0
760,-772,0,0,0
761,0,0,0,0
762,0,-29833181,0,0
763,0,-29833181,0,0
764,0,-29833181,0,0
765,0,0,-29833181,0
766,0,-29833181,0,0
767,-52553,0,0,0
768,0,-29780628,0,0
769,-29780628,0,0,0
770,0,12108,0,0
771,0,0,0,-29792736
772,0,-29792736,0,0
773,-29792736,0,0,0
774,40456,0,0,0
775,0,0,0,-29833192
776,0,209456,0,0
777,-30042648,0,0,0
778,0,-30042648,0,0
779,-30042648,0,0,0
780,0,0,0,0
781,0,0,-30042648,0
782,-30042648,0,0,0
783,-158125,0,0,0
784,0,0,0,0
785,0,-29884523,0,0
786,-29884523,0,0,0
787,75573,0,0,0
788,0,0,0,-29960096
789,44287,0,0,0
790,0,-30004383,0,0
791,0,-30004383,0,0
792,0,-30004383,0,0
793,0,0,-30004383,0
794,123083,0,0,0
795,-25229,0,0,0
796,0,0,0,0
797,0,0,0,0
798,-30102237,0,0,0
799,0,0,0,0
800,-15810,0,0,0
801,-54495,0,0,0
802,26529,0,0,0
803,-11127,0,0,0
804,-30047334,0,0,0
805,-30047334,0,0,0
806,0,0,0,0
807,0,0,-30047334,0
808,0,0,-30047334,0
809,0,4773,0,0
810,0,0,-30052107,0
811,-30052107,0,0,0
812,0,143828,0,0
813,-19928,0,0,0
814,0,0,-30176007,0
815,0,0,0,0
816,156941,0,0,0
817,-30332948,0,0,0
818,0,0,-30332948,0
819,0,-30332948,0,0
820,0,-30332948,0,0
821,0,0,-30332948,0
822,-1541,0,0,0
823,0,0,0,0
824,-30331407,0,0,0
825,0,90586,0,0
826,0,0,0,0
827,0,0,0,0
828,0,0,-248653,0
829,-24383,0,0,0
830,0,0,-30148957,0
831,0,0,0,0
832,0,0,0,0
833,0,0,0,0
834,-30148957,0,0,0
835,0,0,-30148957,0
836,0,-30148957,0,0
837,0,-30148957,0,0
838,0,0,0,0
839,0,-30148957,0,0
840,0,0,0,0
841,-103759,0,0,0
842,0,-30045198,0,0
843,0,-30045198,0,0
844,0,-30045198,0,0
845,90551,0,0,0
846,0,0,0,0
847,0,0,0,0
848,-211014,0,0,0
849,0,-29924735,0,0
850,0,0,0,-29924735
851,-209745,0,0,0
852,-9599,0,0,0
853,55425,0,0,0
854,-29760816,0,0,0
855,-5167,0,0,0
856,-100626,0,0,0
857,0,0,-29655023,0
858,-11801,0,0,0
859,0,0,0,-29643222
860,0,-29643222,0,0
861,0,0,0,0
862,150733,0,0,0
863,0,-29793955,0,0
864,0,-29793955,0,0
865,0,-97076,0,0
866,0,0,0,0
867,-348162,0,0,0
868,-29348717,0,0,0
869,0,-29348717,0,0
870,0,-29348717,0,0
871,0,0,0,0
872,0,0,-29348717,0
873,-29348717,0,0,0
874,-29348717,0,0,0
875,0,36270,0,0
876,-17673,0,0,0
877,0,0,0,-29367314
878,-193716,0,0,0
879,0,0,0,0
880,0,0,-29173598,0
881,0,0,0,0
882,199126,0,0,0
883,-97890,0,0,0
884,0,-131185,0,0
885,0,22435,0,0
886,0,-29166084,0,0
887,0,-29166084,0,0
888,0,0,0,0
889,0,0,-638523,0
890,0,0,-28527561,0
891,4547,0,0,0
892,0,-28532108,0,0
893,0,0,-28532108,0
894,0,0,0,0
895,0,-28532108,0,0
896,0,0,317354,0
897,0,-28849462,0,0
898,41051,0,0,0
899,-28890513,0,0,0
900,0,0,0,0
901,26006,0,0,0
902,132577,0,0,0
903,0,0,0,0
904,0,-29049096,0,0
905,0,0,-29049096,0
906,0,0,0,0
907,0,-29049096,0,0
908,0,0,0,0
909,0,0,-29049096,0
910,0,0,-29049096,0
911,0,0,0,0
912,0,0,0,0
913,0,0,0,0
914,0,0,0,0
915,0,0,-29049096,0
916,0,0,-796314,0
917,0,-28252782,0,0
918,0,0,0,0
919,-28252782,0,0,0
920,0,0,0,0
921,-28252782,0,0,0
922,0,0,0,0
923,0,0,0,-28252782
924,0,-1541,0,0
925,0,0,-28251241,0
926,25726,0,0,0
927,-28276967,0,0,0
928,-28276967,0,0,0
929,-28276967,0,0,0
930,-28276967,0,0,0
931,0,-28276967,0,0
932,-28276967,0,0,0
933,23819,0,0,0
934,0,0,-28300786,0
935,-498646,0,0,0
936,0,0,282543,0
937,0,-448238,0,0
938,0,0,-27636445,0
939,0,0,0,-27636445
940,0,0,0,0
941,0,-27636445,0,0
942,0,0,-27636445,0
943,0,-27636445,0,0
944,-27636445,0,0,0
945,-772,0,0,0
946,-27635673,0,0,0
947,75624,0,0,0
948,-79260,0,0,0
949,-1458,0,0,0
950,0,-27630579,0,0
951,0,0,-27630579,0
952,0,-27630579,0,0
953,30523,0,0,0
954,-27661102,0,0,0
955,-27661102,0,0,0
956,-27661102,0,0,0
957,0,-27661102,0,0
958,0,180604,0,0
959,0,0,0,0
960,0,-27841706,0,0
961,0,0,-27841706,0
962,0,0,0,0
963,0,-27841706,0,0
964,0,0,0,0
965,0,0,0,0
966,-27841706,0,0,0
967,0,-27841706,0,0
968,0,-27841706,0,0
969,0,0,0,0
970,0,0,-27841706,0
971,0,0,0,0
972,-27841706,0,0,0
973,0,0,0,0
974,0,0,0,0
975,0,75271,0,0
976,0,-27916977,0,0
977,0,0,0,0
978,11497,0,0,0
979,0,-47175,0,0
980,-27881299,0,0,0
981,0,-27881299,0,0
982,-27881299,0,0,0
983,2861,0,0,0
984,-27884160,0,0,0
985,0,0,0,0
986,0,0,0,0
987,-27884160,0,0,0
988,0,-131620,0,0
989,-27752540,0,0,0
990,0,-27752540,0,0
991,-62542,0,0,0
992,-27689998,0,0,0
993,0,0,0,0
994,0,0,0,0
995,0,0,0,0
996,0,0,-66327,0
997,0,0,0,0
998,0,0,0,0
999,-558010,0,0,0
1000,-27065661,0,0,0
1001,0,0,-27065661,0
1002,0,0,0,0
1003,0,-27065661,0,0
1004,421706,0,0,0
1005,-27487367,0,0,0
1006,0,-27487367,0,0
1007,0,0,-219346,0
1008,-27268021,0,0,0
1009,0,-107930,0,0
1010,0,0,-27160091,0
1011,0,-27160091,0,0
1012,0,-27160091,0,0
1013,0,0,-27160091,0
1014,-27160091,0,0,0
1015,0,-61921,0,0
1016,0,0,0,0
1017,-27098170,0,0,0
1018,-92884,0,0,0
1019,-27005286,0,0,0
1020,0,0,0,0
1021,0,-498274,0,0
1022,0,0,0,0
1023,-26507012,0,0,0
1024,-76789,0,0,0
1025,153633,0,0,0
1026,0,0,-26583856,0
1027,-10009,0,0,0
1028,0,0,0,0
1029,0,-26573847,0,0
1030,71428,0,0,0
1031,0,0,0,0
1032,0,-72646,0,0
1033,0,-26572629,0,0
1034,-26572629,0,0,0
1035,0,0,0,0
1036,-26572629,0,0,0
1037,0,0,-26572629,0
1038,0,0,-26572629,0
1039,-26572629,0,0,0
1040,-26572629,0,0,0
1041,-71428,0,0,0
1042,0,0,0,0
1043,0,0,0,0
1044,137499,0,0,0
1045,551534,0,0,0
1046,0,-27190234,0,0
1047,-27190234,0,0,0
1048,0,0,-27190234,0
1049,0,-2860,0,0
1050,0,0,0,0
1051,0,0,0,0
1052,-27187374,0,0,0
1053,0,0,0,0
1054,0,0,0,-27187374
1055,34815,0,0,0
1056,0,124758,0,0
1057,0,-227290,0,0
1058,0,-27119657,0,0
1059,0,-45285,0,0
1060,0,-27074372,0,0
1061,0,0,0,0
1062,0,0,0,0
1063,-27074372,0,0,0
1064,0,0,0,0
1065,0,0,0,0
1066,89590,0,0,0
1067,-27163962,0,0,0
1068,0,0,345937,0
1069,-27509899,0,0,0
1070,0,-27509899,0,0
1071,0,-27509899,0,0
1072,0,0,0,0
1073,0,0,0,0
1074,-82510,0,0,0
1075,0,-27427389,0,0
1076,0,0,0,0
1077,0,-27427389,0,0
1078,0,-27427389,0,0
1079,0,0,0,0
1080,0,0,-27427389,0
1081,0,0,0,0
1082,-118081,0,0,0
1083,-75852,0,0,0
1084,0,0,-27233456,0
1085,0,0,0,0
1086,0,-27233456,0,0
1087,0,106153,0,0
1088,0,-27339609,0,0
1089,0,0,-27339609,0
1090,0,0,-27339609,0
1091,0,0,0,0
1092,-27339609,0,0,0
1093,0,0,-27339609,0
1094,70963,0,0,0
1095,0,0,-27410572,0
1096,103106,0,0,0
1097,-27513678,0,0,0
1098,-8397,0,0,0
1099,0,-27505281,0,0
1100,-27505281,0,0,0
1101,0,0,0,0
1102,0,-514025,0,0
1103,-26991256,0,0,0
1104,0,-26991256,0,0
1105,0,-26991256,0,0
1106,0,-630887,0,0
1107,0,-26360369,0,0
1108,0,0,0,0
1109,0,0,-29304,0
1110,-26331065,0,0,0
1111,0,-26331065,0,0
1112,0,0,0,-26331065
1113,0,419561,0,0
1114,0,0,0,0
1115,-26750626,0,0,0
1116,0,0,0,0
1117,0,0,0,0
1118,0,0,-26750626,0
1119,0,0,-26750626,0
1120,0,0,-26750626,0
1121,0,0,0,-64189
1122,0,0,-26686437,0
1123,13822,0,0,0
1124,0,-26700259,0,0
1125,0,-26700259,0,0
1126,0,-26700259,0,0
1127,0,0,0,0
1128,8218,0,0,0
1129,-37465,0,0,0
1130,0,0,-26671012,0
1131,0,0,0,0
1132,0,0,0,0
1133,0,-26671012,0,0
1134,0,-26671012,0,0
1135,0,136437,0,0
1136,-26807449,0,0,0
1137,0,0,0,-26807449
1138,-26807449,0,0,0
1139,0,0,0,0
1140,0,0,0,0
1141,-26807449,0,0,0
1142,0,0,-26807449,0
1143,-1673,0,0,0
1144,0,-142785,0,0
1145,113474,0,0,0
1146,0,0,-26776465,0
